:ID,name
agent_narrator_(i)/ddd15409,Narrator (I)
agent_narrator_(i)/77257991,Narrator (I)
agent_unnamed_man/fa962015,Unnamed man
agent_unnamed_man/44fd0cbe,Unnamed man
agent_unnamed_man/275f6e94,Unnamed man
agent_narrator_(i)/2deab2ea,Narrator (I)
agent_narrator_(i)/2e70eff1,Narrator (I)
agent_narrator_(i)/ea371646,Narrator (I)
agent_narrator_(i)/ef18a244,Narrator (I)
agent_narrator_(i)/9aa48e32,Narrator (I)
agent_narrator_(i)/814d119e,Narrator (I)
agent_narrator_(i)/26435254,Narrator (I)
agent_great_stones/0728550b,Great stones
agent_narrator_(i)/60157d05,Narrator (I)
agent_narrator_(i)/356d9991,Narrator (I)
agent_narrator_(i)/7e8ef56c,Narrator (I)
agent_narrator_(i)/a4d8f680,Narrator (I)
agent_narrator/6b1d1322,Narrator
agent_narrator/f03a0f1e,Narrator
agent_narrator/43648935,Narrator
agent_narrator/dfd268d0,Narrator
agent_narrator/9b2a7eff,Narrator
agent_narrator/512f2ff5,Narrator
agent_narrator/6a323c32,Narrator
agent_limping_man/f7b71df9,Limping man
agent_narrator/26b68b23,Narrator
agent_narrator/be312c19,Narrator
agent_narrator/a54fdd66,Narrator
agent_narrator/bfb8f96d,Narrator
agent_cattle/0d599a54,Cattle
agent_narrator/6af2fb67,Narrator
agent_narrator/152177fc,Narrator
agent_narrator/99d6ce46,Narrator
agent_narrator/77cf0812,Narrator
agent_narrator/42046c18,Narrator
agent_name_'pirrip'/7d8f4bdc,Name 'Pirrip'
agent_name_'philip'/529a035d,Name 'Philip'
agent_name_'pip'/5c1ac5b2,Name 'Pip'
agent_philip_pirrip/c9965e8d,Philip Pirrip
agent_name_'pip'/6194c81b,Name 'Pip'
agent_family_name_'pirrip'/90e37f5b,Family name 'Pirrip'
agent_father’s_tombstone/3faf1e2a,Father’s tombstone
agent_claim_about_family_name_'pirrip'/68e21d35,Claim about family name 'Pirrip'
agent_philip’s_father/41fbf8e9,Philip’s father
agent_philip’s_mother/e01bbf76,Philip’s mother
agent_likeness_of_philip’s_father/e5b38c07,Likeness of Philip’s father
agent_likeness_of_philip’s_mother/8a3da3db,Likeness of Philip’s mother
agent_temporal_distance_from_'days_of_photographs'/8e4af319,Temporal distance from 'days of photographs'
agent_imagined_appearance_of_parents/73ecca30,Imagined appearance of parents
agent_parents’_tombstones/e3ad86a3,Parents’ tombstones
agent_letters_on_father’s_tombstone/61674f35,Letters on father’s tombstone
agent_imagined_figure_of_father/25385638,Imagined figure of father
agent_inscription_'also_georgiana_wife_of_the_above'/d0df2f41,Inscription 'Also Georgiana Wife of the Above'
agent_imagined_appearance_of_mother/7a1eb763,Imagined appearance of mother
agent_five_little_stone_lozenges/2292bea7,Five little stone lozenges
agent_five_little_stone_lozenges/a56f255d,Five little stone lozenges
agent_five_little_brothers_of_philip_pirrip/68c93136,Five little brothers of Philip Pirrip
agent_five_little_stone_lozenges/b25c6921,Five little stone lozenges
agent_imagined_posture_of_brothers_at_birth/2d2ad4a3,Imagined posture of brothers at birth
agent_imagined_perpetual_pocketed_hands_of_brothers/7e470916,Imagined perpetual pocketed hands of brothers
agent_ours_(philip’s_household/region)/7160d946,Ours (Philip’s household/region)
agent_marsh_country/2b8edab5,Marsh country
agent_river’s_distance_from_the_sea/3d049b9f,River’s distance from the sea
agent_identity_of_things_(world_around_him)/85fa31bc,Identity of things (world around him)
agent_particular_afternoon/81344a9e,Particular afternoon
agent_churchyard/6b4d94bd,churchyard
agent_philip_pirrip/e46e9689,Philip Pirrip
agent_georgiana/3daac740,Georgiana
agent_alexander/881784df,Alexander
agent_bartholomew/59810aa1,Bartholomew
agent_abraham/7367fd33,Abraham
agent_tobias/86d83116,Tobias
agent_roger/b2497ae4,Roger
agent_marshes/5c614efa,marshes
agent_cattle/aed9cb54,cattle
agent_river/a0c2f65c,river
agent_sea/2e856d13,sea
agent_pip/4c8bcd28,Pip
agent_pip/96000794,Pip
agent_pip/87033c0a,Pip
agent_convict/cc8d3d9c,Convict
agent_convict/859e18fc,Convict
agent_convict/0b3cd615,Convict
agent_pip/1a8563bd,Pip
agent_convict/79e40668,Convict
agent_convict/13386f47,Convict
agent_pip/31788102,Pip
agent_pip/d827d34f,Pip
agent_narrator/c0424788,Narrator
agent_narrator's_home/f6012cc2,Narrator's home
agent_narrator's_village/4e9c1bb0,Narrator's village
agent_narrator's_village/982507df,Narrator's village
agent_the_church/827cb287,The church
agent_narrator/3ace2e8e,Narrator
agent_narrator/d2ff6407,Narrator
agent_narrator's_pockets/640c45dc,Narrator's pockets
agent_piece_of_bread/03c73db1,Piece of bread
agent_narrator's_pockets/9d71f887,Narrator's pockets
agent_the_church/7362fdae,The church
agent_high_tombstone/1cc51f3c,High tombstone
agent_piece_of_bread/a3af86f5,Piece of bread
agent_narrator/10d98eac,Narrator
agent_narrator's_cheeks/1e4658d1,Narrator's cheeks
agent_the_man's_lips/ae4579e0,The man's lips
agent_narrator's_cheeks/2b978414,Narrator's cheeks
agent_narrator's_body_size/ff3185f1,Narrator's body size
agent_narrator's_physical_strength/50a51b71,Narrator's physical strength
agent_unspecified_people_or_things_('em)/6e659df6,Unspecified people or things ('em)
agent_unspecified_people_or_things_('em)/40e0baa2,Unspecified people or things ('em)
agent_unknown_man/9923085e,Unknown man
agent_tombstone/80da6123,Tombstone
agent_first-person_narrator/368333ac,First-person narrator
agent_tombstone/0efd2daf,Tombstone
agent_first-person_narrator/d9d5f51a,First-person narrator
agent_first-person_narrator/226858b7,First-person narrator
agent_first-person_narrator/153920b9,First-person narrator
agent_narrator's_mother/08f85b32,Narrator's mother
agent_unknown_man/473acddc,Unknown man
agent_narrator's_mother/4430a6b8,Narrator's mother
agent_unknown_man/5037996e,Unknown man
agent_narrator's_mother/6f5e73af,Narrator's mother
agent_narrator's_mother/98aa9018,Narrator's mother
agent_philip_pirrip/a561a8b9,Philip Pirrip
agent_philip_pirrip/48686036,Philip Pirrip
agent_philip_pirrip/8a742cd4,Philip Pirrip
agent_pip's_father/d9bed4d4,Pip's father
agent_pip's_mother/143ba7cc,Pip's mother
agent_unknown_man/e89ef9a4,Unknown man
agent_pip's_father/cc1dc93d,Pip's father
agent_pip's_mother/ddd576db,Pip's mother
agent_pip's_father/fbae819c,Pip's father
agent_pip's_mother/350469e3,Pip's mother
agent_unknown_man/a757455d,Unknown man
agent_philip_pirrip/4aa84691,Philip Pirrip
agent_philip_pirrip/a372b362,Philip Pirrip
agent_pip's_family_situation/d7789b27,Pip's family situation
agent_philip_pirrip/24303e01,Philip Pirrip
agent_philip_pirrip/8c47b51c,Philip Pirrip
agent_mrs._joe_gargery/7451b843,Mrs. Joe Gargery
agent_unknown_man/abeb57eb,Unknown man
agent_mrs._joe_gargery/68c7547e,Mrs. Joe Gargery
agent_unknown_man/725d6563,Unknown man
agent_joe_gargery/b7c931b2,Joe Gargery
agent_unknown_man/aa46c102,Unknown man
agent_joe_gargery/5f9753cc,Joe Gargery
agent_philip_pirrip/4e3144cc,Philip Pirrip
agent_unknown_man's_leg/a09d5373,Unknown man's leg
agent_unknown_man_leg/6cb5efc2,Unknown man leg
agent_narrator/148b97e5,Narrator
agent_narrator_tombstone/ad204ae7,Narrator tombstone
agent_narrator/538fa007,Narrator
agent_narrator/5eba7894,Narrator
agent_narrator/8aca8735,Narrator
agent_narrator/582f58b0,Narrator
agent_unknown_man/db0609a4,Unknown man
agent_narrator/f4a2357b,Narrator
agent_narrator/e34825ce,Narrator
agent_file/87548e8e,File
agent_narrator/1b71e887,Narrator
agent_helplessness/1c452572,Helplessness
agent_danger/5606e610,Danger
agent_narrator/dd949a9b,Narrator
agent_file/304e35a6,File
agent_narrator/f9b66262,Narrator
agent_narrator/d0a57f0c,Narrator
agent_wittles/68db3d1d,Wittles
agent_narrator/0f5c1fa0,Narrator
agent_narrator/dc00dda5,Narrator
agent_file/3250f239,File
agent_wittles/d5623f76,Wittles
agent_narrator/a6b53197,Narrator
agent_narrator/b205b123,Narrator
agent_narrator_heart/da9ac517,Narrator heart
agent_narrator_liver/c449e7c5,Narrator liver
agent_narrator/6187887c,Narrator
agent_unknown_man/6799d8d7,Unknown man
agent_threat_of_death/11a249f4,Threat of death
agent_giddiness/8b1f1094,Giddiness
agent_unknown_man/03795d00,Unknown man
agent_unknown_man/3c7f8faf,Unknown man
agent_narrator_posture/1c9f5203,Narrator posture
agent_unknown_man/99b3dcc7,Unknown man
agent_narrator_potential_sickness/874c3ec3,Narrator potential sickness
agent_unknown_man/bb158b39,Unknown man
agent_narrator_attention/61ee6bec,Narrator attention
agent_narrator/d3b66dae,Narrator
agent_church/27edbe5c,Church
agent_church/367e8983,Church
agent_church_weathercock/ad0192ea,Church weathercock
agent_narrator/c24416a4,Narrator
agent_narrator/168520fb,Narrator
agent_narrator/33a97019,Narrator
agent_file/9501582a,File
agent_food_(wittles)/0358d96e,Food (wittles)
agent_narrator/94c50d17,Narrator
agent_old_battery/00880953,Old Battery
agent_narrator/e10f095b,Narrator
agent_information_about_man’s_presence/5dbc7072,Information about man’s presence
agent_narrator/29e246dc,Narrator
agent_narrator's_life/024ca17a,Narrator's life
agent_narrator/1380e99c,Narrator
agent_narrator's_heart/6204edeb,Narrator's heart
agent_narrator's_liver/0c22dcd0,Narrator's liver
agent_narrator/15fa0a4f,Narrator
agent_supposed_young_man_accomplice/f8465b47,Supposed young man accomplice
agent_supposed_young_man_accomplice/dbcefed1,Supposed young man accomplice
agent_narrator/7e93387b,Narrator
agent_spoken_threats_and_commands/aca36ab1,Spoken threats and commands
agent_narrator/426ee4d5,Narrator
agent_generic_boy/d5f3e801,Generic boy
agent_boy's_heart/375d414c,Boy's heart
agent_boy's_liver/cf055714,Boy's liver
agent_narrator/0fff6b39,Narrator
agent_generic_boy/1bae600c,Generic boy
agent_generic_boy/0bcb8321,Generic boy
agent_boy's_locked_door_and_bedclothes/c2068d04,Boy's locked door and bedclothes
agent_generic_boy_(implicitly_narrator)/60498623,Generic boy (implicitly narrator)
agent_narrator/5f0caf99,Narrator
agent_narrator/1edb828b,Narrator
agent_narrator's_internal_organs/b160570f,Narrator's internal organs
agent_narrator/a2abf378,Narrator
agent_unknown_man/111e3d1b,Unknown man
agent_file/ae6e344d,File
agent_unknown_man/846ee0c5,Unknown man
agent_broken_bits_of_food/9dcf439b,Broken bits of food
agent_unknown_man/853dd654,Unknown man
agent_old_battery/18ba7134,Old Battery
agent_narrator/764e4f58,Narrator
agent_lord_(invoked_in_oath)/2127c73d,Lord (invoked in oath)
agent_unnamed_listener/237d697f,Unnamed listener
agent_young_man/faf5aa94,Young man
agent_cold_wet_flat/515402e9,Cold wet flat
agent_previous_statement_or_idea/6a8fbff9,Previous statement or idea
agent_being_a_frog/17287022,Being a frog
agent_being_an_eel/a9419378,Being an eel
agent_unnamed_man/694f43b2,Unnamed man
agent_unnamed_man/f9f3cd18,Unnamed man
agent_low_church_wall/4985b7c1,Low church wall
agent_unnamed_man/0ed52266,Unnamed man
agent_nettles/d4002d85,Nettles
agent_brambles/0cb0b28c,Brambles
agent_green_mounds_(graves)/78ad18a0,Green mounds (graves)
agent_imagined_dead_people’s_hands/c825a7f1,Imagined dead people’s hands
agent_dead_people_stretching_up_cautiously_out_of_their_graves/9ae86347,Dead people stretching up cautiously out of their graves
agent_unnamed_man/3ab4fa0e,Unnamed man
agent_imagined_dead_people/f37923c4,Imagined dead people
agent_low_church_wall/877a52a9,Low church wall
agent_low_church_wall/3c4a35e0,Low church wall
agent_man’s_numbed_and_stiff_legs/89b95b0a,Man’s numbed and stiff legs
agent_narrator_(i)/23cbbd8b,Narrator (I)
agent_unnamed_man/6b140366,Unnamed man
agent_home_(direction)/5225d421,Home (direction)
agent_narrator’s_legs/9c7fe82b,Narrator’s legs
agent_space_behind_narrator/5b98aaa7,Space behind narrator
agent_unnamed_man/6f050d4d,Unnamed man
agent_river/d5e1685d,River
agent_unnamed_man/991b4b13,Unnamed man
agent_man’s_self-hugging_posture/cce34137,Man’s self-hugging posture
agent_unnamed_man/e05d838f,Unnamed man
agent_great_stones_dropped_into_the_marshes/4f1dc0cc,Great stones dropped into the marshes
agent_people_crossing_the_marshes/cd917e6f,People crossing the marshes
agent_unnamed_man/7d01b2a7,Unnamed man
agent_marshes/9ceafacc,Marshes
agent_river/be7c3689,River
agent_sky/aee13de5,Sky
agent_beacon/aabebfee,Beacon
agent_gibbet/a3b22d41,Gibbet
agent_beacon/413922d1,Beacon
agent_beacon/84e79c8b,Beacon
agent_beacon/93f31812,Beacon
agent_gibbet/a076c40b,Gibbet
agent_chains_on_gibbet/c1c5ec09,Chains on gibbet
agent_pirate_formerly_held_by_chains/f99f7e36,Pirate formerly held by chains
agent_gibbet/8a4780c5,Gibbet
agent_limping_man/f3ff217d,Limping man
agent_pirate_formerly_on_gibbet/56848df6,Pirate formerly on gibbet
agent_limping_man/51d7e23f,Limping man
agent_gibbet/1bfe6ae5,Gibbet
agent_thought_of_man_as_pirate_returning_to_gibbet/3492a5ca,Thought of man as pirate returning to gibbet
agent_cattle/6b3124d0,Cattle
agent_limping_man/6ecd749e,Limping man
agent_cattle/1bab572a,Cattle
agent_thought_that_man_is_pirate_come_to_life/98bf6156,Thought that man is pirate come to life
agent_horrible_young_man/593a17ee,Horrible young man
agent_horrible_young_man/a09bf3b9,Horrible young man
agent_absence_yet_possible_presence_of_horrible_young_man/a0ebafa8,Absence yet possible presence of horrible young man
agent_recent_terrifying_imaginings_about_pirate_and_gibbet/0e928b9e,Recent terrifying imaginings about pirate and gibbet
