:START_ID,:END_ID,:TYPE,specificity
place_high_tombstone/ab394db3,event/2064e970,HOSTS,0.5
place_high_tombstone/8082a5e9,event/471cba0d,HOSTS,0.5
place_high_tombstone/b749856e,event/521a3221,HOSTS,0.5
place_high_tombstone/2185973d,event/3d2b15e7,HOSTS,0.5
place_high_tombstone/aaff3072,event/92643efb,HOSTS,0.5
place_high_tombstone/475b5d1d,event/2dd0da0e,HOSTS,0.5
place_high_tombstone/9441bd45,event/0441ef01,HOSTS,0.5
place_high_tombstone/0f486f83,event/984fa51e,HOSTS,0.5
place_high_tombstone/c036afba,event/33846e94,HOSTS,0.5
place_high_tombstone/a2de17d1,event/8292701c,HOSTS,0.5
place_high_tombstone/8bfca677,event/6d1aa22e,HOSTS,0.5
place_high_tombstone/afe025cc,event/279cb940,HOSTS,0.5
place_high_tombstone/a0b06796,event/ec67b979,HOSTS,0.5
place_high_tombstone/b8bad0ac,event/7db73ef1,HOSTS,0.5
place_high_tombstone/dd8c1227,event/f9ab8f58,HOSTS,0.5
place_high_tombstone/e2a57295,event/acc75437,HOSTS,0.5
place_high_tombstone/89bb5c14,event/f9e3d25e,HOSTS,0.5
place_high_tombstone/ede2859c,event/b2a3296d,HOSTS,0.5
place_tombstone/bbdd1522,event/00f4c64c,HOSTS,0.8
place_tombstone/e87709a8,event/92384f0e,HOSTS,0.5
place_tombstone/5772e612,event/bdd6fd2b,HOSTS,0.5
place_tombstone/4fb8e3e0,event/9710f606,HOSTS,0.5
place_tombstone/013d76c0,event/37977345,HOSTS,0.5
place_tombstone/8e47807f,event/3f325624,HOSTS,0.5
place_tombstone/6fafabf1,event/90527ae7,HOSTS,0.5
place_tombstone/d04704e6,event/3914c057,HOSTS,0.5
place_tombstone/6cab676d,event/96795492,HOSTS,0.5
place_tombstone/9163f5fb,event/d65d3fc6,HOSTS,0.5
place_tombstone/e865a6f9,event/c2da4fef,HOSTS,0.5
place_tombstone/be12ffff,event/3a4320a4,HOSTS,0.5
place_tombstone/2be97b6d,event/f73bb4d4,HOSTS,0.5
place_tombstone/18ff2e6e,event/3556b038,HOSTS,0.5
place_tombstone/82f227c2,event/0bcc9a50,HOSTS,0.5
place_tombstone/a661df1e,event/8e7ebe64,HOSTS,0.5
place_tombstone/b0824049,event/3c7bb2da,HOSTS,0.5
place_tombstone/d972328d,event/23ba49f2,HOSTS,0.5
place_old_battery/f234c9d2,event/ffc517f8,HOSTS,0.8
place_old_battery/46958eaf,event/2e0baabb,HOSTS,0.5
place_old_battery/72aee8c4,event/21d7a7dc,HOSTS,0.5
place_old_battery/73e66516,event/37400f96,HOSTS,0.5
place_old_battery/e613e807,event/bc22f9cb,HOSTS,0.5
place_old_battery/8ffe467f,event/e7cfe658,HOSTS,0.5
place_old_battery/a930b074,event/5898a23e,HOSTS,0.5
place_old_battery/6643e2c4,event/5f68c3d5,HOSTS,0.5
place_old_battery/ab934093,event/a69640c8,HOSTS,0.5
place_old_battery/1cc843ae,event/fde6adc0,HOSTS,0.5
place_old_battery/d30ec791,event/b7cf665d,HOSTS,0.5
place_old_battery/c9c1d2e6,event/233b377e,HOSTS,0.5
place_old_battery/8c6f1fa2,event/82296117,HOSTS,0.5
place_old_battery/1dc86172,event/3f28ce9f,HOSTS,0.5
place_old_battery/a8a6a8b4,event/c9a0d280,HOSTS,0.5
place_old_battery/4f549a93,event/4461653e,HOSTS,0.5
place_the_battery/3f9f74e8,event/7e54b79f,HOSTS,0.8
place_the_battery/7b96f078,event/5359b123,HOSTS,0.8
place_the_battery/6f038072,event/eed4f649,HOSTS,0.8
place_the_battery/3bbc2661,event/818bac87,HOSTS,0.5
place_the_battery/4a8de4d2,event/594d616b,HOSTS,0.5
place_the_battery/c67c1c10,event/49513e9a,HOSTS,0.5
place_low_church_wall/dc7a3771,event/8178920e,HOSTS,0.8
place_low_church_wall/807f6429,event/91ffe84a,HOSTS,0.5
place_low_church_wall/d63d828b,event/ec0522a4,HOSTS,0.5
place_low_church_wall/519a1fb4,event/c4aace7c,HOSTS,0.8
place_low_church_wall/dcb2ce56,event/86ee419b,HOSTS,0.5
place_low_church_wall/30376eaa,event/da8cee27,HOSTS,0.5
place_low_church_wall/b89c23a7,event/96f9ad63,HOSTS,0.5
place_low_church_wall/759f10c5,event/775df990,HOSTS,0.5
place_the_river/80cd6114,event/0f12550c,HOSTS,0.8
place_the_river/cba00096,event/ad8a12bd,HOSTS,0.5
place_the_marshes/73028ed5,event/92b0a3f7,HOSTS,0.8
place_the_marshes/5a5647d3,event/f57521df,HOSTS,0.5
place_river/367b48dc,event/ec654152,HOSTS,0.8
place_river/ea62495c,event/68302d52,HOSTS,0.8
place_river/b7e610ad,event/4ce1740d,HOSTS,0.8
place_river/521efc6e,event/34915f4a,HOSTS,0.8
place_river/b4d09f43,event/cef8c78e,HOSTS,0.8
place_river/f97c951e,event/10b79d45,HOSTS,0.8
place_river/756f4de0,event/2892e65e,HOSTS,0.8
place_river/4fcb243f,event/2675fffa,HOSTS,0.5
place_river/82bfe014,event/9a4c4202,HOSTS,0.5
place_river/f3258dd6,event/6b58ed18,HOSTS,0.5
place_river/68be7a6d,event/211c0395,HOSTS,0.5
place_river/3d647bcb,event/5e107500,HOSTS,0.5
place_river/f6b1bf40,event/53a47465,HOSTS,0.5
