:START_ID,:END_ID,:TYPE,specificity
event/cef8c78e,place_river/f97c951e,PRODUCES_LOCATION,0.8
event/10b79d45,place_river/756f4de0,PRODUCES_LOCATION,0.8
event/fe8c61c2,place_marsh_country/1ddfdf1a,PRODUCES_LOCATION,0.5
event/e06f7606,place_marshes/feffd2d3,PRODUCES_LOCATION,0.5
event/afadce06,place_marshes/af56c2c1,PRODUCES_LOCATION,0.5
event/488095ea,place_marshes/e83fbd62,PRODUCES_LOCATION,0.5
event/e6fb488e,place_marshes/32bec657,PRODUCES_LOCATION,0.5
event/5a23c5d6,place_church_porch/900059a6,PRODUCES_LOCATION,0.5
event/d0b3d0bc,place_church_porch/f4d461bb,PRODUCES_LOCATION,0.5
event/53c4c31e,place_church_porch/46d52822,PRODUCES_LOCATION,0.5
event/4d8fa7a9,place_church_porch/e2d1d080,PRODUCES_LOCATION,0.5
event/72f15bf4,place_church_porch/08419058,PRODUCES_LOCATION,0.5
event/95f88088,place_church_porch/c35a62fa,PRODUCES_LOCATION,0.5
event/40d14de1,place_church_porch/798b2377,PRODUCES_LOCATION,0.5
event/8056214a,place_church_porch/9e11486e,PRODUCES_LOCATION,0.5
event/2dc4eb45,place_church_porch/8ad69cf2,PRODUCES_LOCATION,0.5
event/4e2b0af5,place_church_porch/4c3d86e5,PRODUCES_LOCATION,0.5
event/a7220112,place_church_porch/653ddf8c,PRODUCES_LOCATION,0.5
event/89e020d5,place_church_porch/3f9764a3,PRODUCES_LOCATION,0.5
event/aa669e92,place_church_porch/f16aef72,PRODUCES_LOCATION,0.5
event/5d553e7d,place_in-shore_among_the_alder-trees_and_pollards/e5f70f3f,PRODUCES_LOCATION,0.5
event/b5d2dd9f,place_in-shore_among_the_alder-trees_and_pollards/a300e640,PRODUCES_LOCATION,0.5
event/bdb40db5,place_in-shore_among_the_alder-trees_and_pollards/888f2218,PRODUCES_LOCATION,0.5
event/5fd0449d,place_in-shore_among_the_alder-trees_and_pollards/e13bdc1c,PRODUCES_LOCATION,0.5
event/1bede24a,place_high_tombstone/1bba6238,PRODUCES_LOCATION,0.5
event/2ee7f941,place_high_tombstone/e7ad1094,PRODUCES_LOCATION,0.5
event/d9eeddd3,place_high_tombstone/e851b9b2,PRODUCES_LOCATION,0.5
event/88722ab4,place_high_tombstone/0b6dd767,PRODUCES_LOCATION,0.5
event/1e7b7fff,place_high_tombstone/21a09c21,PRODUCES_LOCATION,0.5
event/b49ca6a3,place_high_tombstone/b50ab06c,PRODUCES_LOCATION,0.5
event/ce9d2299,place_high_tombstone/ab394db3,PRODUCES_LOCATION,0.5
event/2064e970,place_high_tombstone/8082a5e9,PRODUCES_LOCATION,0.5
event/471cba0d,place_high_tombstone/b749856e,PRODUCES_LOCATION,0.5
event/521a3221,place_high_tombstone/2185973d,PRODUCES_LOCATION,0.5
event/3d2b15e7,place_high_tombstone/aaff3072,PRODUCES_LOCATION,0.5
event/92643efb,place_high_tombstone/475b5d1d,PRODUCES_LOCATION,0.5
event/2dd0da0e,place_high_tombstone/9441bd45,PRODUCES_LOCATION,0.5
event/0441ef01,place_high_tombstone/0f486f83,PRODUCES_LOCATION,0.5
event/984fa51e,place_high_tombstone/c036afba,PRODUCES_LOCATION,0.5
event/33846e94,place_high_tombstone/a2de17d1,PRODUCES_LOCATION,0.5
event/8292701c,place_high_tombstone/8bfca677,PRODUCES_LOCATION,0.5
event/6d1aa22e,place_high_tombstone/afe025cc,PRODUCES_LOCATION,0.5
event/279cb940,place_high_tombstone/a0b06796,PRODUCES_LOCATION,0.5
event/ec67b979,place_high_tombstone/b8bad0ac,PRODUCES_LOCATION,0.5
event/7db73ef1,place_high_tombstone/dd8c1227,PRODUCES_LOCATION,0.5
event/f9ab8f58,place_high_tombstone/e2a57295,PRODUCES_LOCATION,0.5
event/acc75437,place_high_tombstone/89bb5c14,PRODUCES_LOCATION,0.5
event/f9e3d25e,place_high_tombstone/ede2859c,PRODUCES_LOCATION,0.5
event/b2a3296d,place_high_tombstone/12578fb0,PRODUCES_LOCATION,0.5
event/00f4c64c,place_tombstone/e87709a8,PRODUCES_LOCATION,0.5
event/92384f0e,place_tombstone/5772e612,PRODUCES_LOCATION,0.5
event/bdd6fd2b,place_tombstone/4fb8e3e0,PRODUCES_LOCATION,0.5
event/9710f606,place_tombstone/013d76c0,PRODUCES_LOCATION,0.5
event/37977345,place_tombstone/8e47807f,PRODUCES_LOCATION,0.5
event/3f325624,place_tombstone/6fafabf1,PRODUCES_LOCATION,0.5
event/90527ae7,place_tombstone/d04704e6,PRODUCES_LOCATION,0.5
event/3914c057,place_tombstone/6cab676d,PRODUCES_LOCATION,0.5
event/96795492,place_tombstone/9163f5fb,PRODUCES_LOCATION,0.5
event/d65d3fc6,place_tombstone/e865a6f9,PRODUCES_LOCATION,0.5
event/c2da4fef,place_tombstone/be12ffff,PRODUCES_LOCATION,0.5
event/3a4320a4,place_tombstone/2be97b6d,PRODUCES_LOCATION,0.5
event/f73bb4d4,place_tombstone/18ff2e6e,PRODUCES_LOCATION,0.5
event/3556b038,place_tombstone/82f227c2,PRODUCES_LOCATION,0.5
event/0bcc9a50,place_tombstone/a661df1e,PRODUCES_LOCATION,0.5
event/8e7ebe64,place_tombstone/b0824049,PRODUCES_LOCATION,0.5
event/3c7bb2da,place_tombstone/d972328d,PRODUCES_LOCATION,0.5
event/23ba49f2,place_tombstone/f24bddf9,PRODUCES_LOCATION,0.5
event/ffc517f8,place_old_battery/46958eaf,PRODUCES_LOCATION,0.5
event/2e0baabb,place_old_battery/72aee8c4,PRODUCES_LOCATION,0.5
event/21d7a7dc,place_old_battery/73e66516,PRODUCES_LOCATION,0.5
event/37400f96,place_old_battery/e613e807,PRODUCES_LOCATION,0.5
event/bc22f9cb,place_old_battery/8ffe467f,PRODUCES_LOCATION,0.5
event/e7cfe658,place_old_battery/a930b074,PRODUCES_LOCATION,0.5
event/5898a23e,place_old_battery/6643e2c4,PRODUCES_LOCATION,0.5
event/5f68c3d5,place_old_battery/ab934093,PRODUCES_LOCATION,0.5
event/a69640c8,place_old_battery/1cc843ae,PRODUCES_LOCATION,0.5
event/fde6adc0,place_old_battery/d30ec791,PRODUCES_LOCATION,0.5
event/b7cf665d,place_old_battery/c9c1d2e6,PRODUCES_LOCATION,0.5
event/233b377e,place_old_battery/8c6f1fa2,PRODUCES_LOCATION,0.5
event/82296117,place_old_battery/1dc86172,PRODUCES_LOCATION,0.5
event/3f28ce9f,place_old_battery/a8a6a8b4,PRODUCES_LOCATION,0.5
event/c9a0d280,place_old_battery/4f549a93,PRODUCES_LOCATION,0.5
event/4461653e,place_old_battery/206f9de6,PRODUCES_LOCATION,0.5
event/eed4f649,place_the_battery/3bbc2661,PRODUCES_LOCATION,0.5
event/818bac87,place_the_battery/4a8de4d2,PRODUCES_LOCATION,0.5
event/594d616b,place_the_battery/c67c1c10,PRODUCES_LOCATION,0.5
event/49513e9a,place_the_battery/ebb0afc0,PRODUCES_LOCATION,0.5
event/8178920e,place_low_church_wall/807f6429,PRODUCES_LOCATION,0.5
event/91ffe84a,place_low_church_wall/d63d828b,PRODUCES_LOCATION,0.5
event/c4aace7c,place_low_church_wall/dcb2ce56,PRODUCES_LOCATION,0.5
event/86ee419b,place_low_church_wall/30376eaa,PRODUCES_LOCATION,0.5
event/da8cee27,place_low_church_wall/b89c23a7,PRODUCES_LOCATION,0.5
event/96f9ad63,place_low_church_wall/759f10c5,PRODUCES_LOCATION,0.5
event/775df990,place_low_church_wall/2bb9351e,PRODUCES_LOCATION,0.5
event/0f12550c,place_the_river/cba00096,PRODUCES_LOCATION,0.5
event/92b0a3f7,place_the_marshes/5a5647d3,PRODUCES_LOCATION,0.5
event/2892e65e,place_river/4fcb243f,PRODUCES_LOCATION,0.5
event/2675fffa,place_river/82bfe014,PRODUCES_LOCATION,0.5
event/9a4c4202,place_river/f3258dd6,PRODUCES_LOCATION,0.5
event/6b58ed18,place_river/68be7a6d,PRODUCES_LOCATION,0.5
event/211c0395,place_river/3d647bcb,PRODUCES_LOCATION,0.5
event/5e107500,place_river/f6b1bf40,PRODUCES_LOCATION,0.5
event/53a47465,place_river/051afe0e,PRODUCES_LOCATION,0.5
