:START_ID,:END_ID,:TYPE
event/ef2b637e,event/2811f6de,FOLLOWS
event/2811f6de,event/9ceafd6e,FOLLOWS
event/9ceafd6e,event/1e8db4e6,FOLLOWS
event/1e8db4e6,event/5cc19add,FOLLOWS
event/5cc19add,event/42036a63,FOLLOWS
event/42036a63,event/7fe10dd4,FOLLOWS
event/7fe10dd4,event/c52ba2ee,FOLLOWS
event/c52ba2ee,event/8155c64d,FOLLOWS
event/8155c64d,event/1388d863,FOLLOWS
event/1388d863,event/742d570e,FOLLOWS
event/742d570e,event/d99380f5,FOLLOWS
event/d99380f5,event/12d74065,FOLLOWS
event/12d74065,event/1e33045e,FOLLOWS
event/1e33045e,event/d06b8de5,FOLLOWS
event/d06b8de5,event/69e9a0c9,FOLLOWS
event/69e9a0c9,event/b35a53f3,FOLLOWS
event/b35a53f3,event/2d06a97c,FOLLOWS
event/2d06a97c,event/3eb45751,FOLLOWS
event/3eb45751,event/0db9a2e3,FOLLOWS
event/0db9a2e3,event/71ca650a,FOLLOWS
event/71ca650a,event/3e06ffd1,FOLLOWS
event/3e06ffd1,event/e7a08ed8,FOLLOWS
event/e7a08ed8,event/2afd0668,FOLLOWS
event/2afd0668,event/657ebff3,FOLLOWS
event/657ebff3,event/56b6f1ac,FOLLOWS
event/56b6f1ac,event/e1130deb,FOLLOWS
event/e1130deb,event/e1917650,FOLLOWS
event/e1917650,event/a02d4b8b,FOLLOWS
event/a02d4b8b,event/766876f4,FOLLOWS
event/766876f4,event/c1210eb5,FOLLOWS
event/c1210eb5,event/74fcf2ef,FOLLOWS
event/74fcf2ef,event/9e39aa8a,FOLLOWS
event/9e39aa8a,event/263fc53b,FOLLOWS
event/263fc53b,event/52643e66,FOLLOWS
event/52643e66,event/a8298261,FOLLOWS
event/a8298261,event/d301cc7f,FOLLOWS
event/d301cc7f,event/166e8d23,FOLLOWS
event/166e8d23,event/fcca2ff6,FOLLOWS
event/fcca2ff6,event/1e3c3829,FOLLOWS
event/1e3c3829,event/0a346ca7,FOLLOWS
event/0a346ca7,event/28d50411,FOLLOWS
event/28d50411,event/6d6e5e95,FOLLOWS
event/6d6e5e95,event/85eba14f,FOLLOWS
event/85eba14f,event/8a14d100,FOLLOWS
event/8a14d100,event/bc7941f5,FOLLOWS
event/bc7941f5,event/00b9abd2,FOLLOWS
event/00b9abd2,event/57db3832,FOLLOWS
event/57db3832,event/4dc6a63a,FOLLOWS
event/4dc6a63a,event/3b8ac632,FOLLOWS
event/3b8ac632,event/152d2d26,FOLLOWS
event/152d2d26,event/6b169491,FOLLOWS
event/6b169491,event/e8e12fca,FOLLOWS
event/e8e12fca,event/fdaf1189,FOLLOWS
event/fdaf1189,event/4160d83d,FOLLOWS
event/4160d83d,event/0dc4c246,FOLLOWS
event/0dc4c246,event/ae823e24,FOLLOWS
event/ae823e24,event/260f7c2a,FOLLOWS
event/260f7c2a,event/96376c59,FOLLOWS
event/96376c59,event/4edf4863,FOLLOWS
event/4edf4863,event/e250e1a5,FOLLOWS
event/e250e1a5,event/ba8f84d8,FOLLOWS
event/ba8f84d8,event/49c9854a,FOLLOWS
event/49c9854a,event/ccd6a35a,FOLLOWS
event/ccd6a35a,event/0e6c4c36,FOLLOWS
event/0e6c4c36,event/ef0fcc1a,FOLLOWS
event/ef0fcc1a,event/afdd7acb,FOLLOWS
event/afdd7acb,event/6b774ee0,FOLLOWS
event/6b774ee0,event/d66b33d7,FOLLOWS
event/d66b33d7,event/fe0d8e0f,FOLLOWS
event/fe0d8e0f,event/0c070c1f,FOLLOWS
event/0c070c1f,event/b41894f6,FOLLOWS
event/b41894f6,event/3f4563c6,FOLLOWS
event/3f4563c6,event/cc3ffcf9,FOLLOWS
event/cc3ffcf9,event/d4b93b4e,FOLLOWS
event/d4b93b4e,event/3373c56b,FOLLOWS
event/3373c56b,event/06c82226,FOLLOWS
event/06c82226,event/91e291cb,FOLLOWS
event/91e291cb,event/5686e115,FOLLOWS
event/5686e115,event/21b797bd,FOLLOWS
event/21b797bd,event/5af20959,FOLLOWS
event/5af20959,event/72f1e3df,FOLLOWS
event/72f1e3df,event/465574cc,FOLLOWS
event/465574cc,event/a5d3f9cc,FOLLOWS
event/a5d3f9cc,event/8308518d,FOLLOWS
event/8308518d,event/42d8dbc2,FOLLOWS
event/42d8dbc2,event/c56921aa,FOLLOWS
event/c56921aa,event/b652ecdf,FOLLOWS
event/b652ecdf,event/704f6f20,FOLLOWS
event/704f6f20,event/dda2c27b,FOLLOWS
event/dda2c27b,event/3e83ca34,FOLLOWS
event/3e83ca34,event/c460aa25,FOLLOWS
event/c460aa25,event/58c18a61,FOLLOWS
event/58c18a61,event/c081635e,FOLLOWS
event/c081635e,event/8eca0394,FOLLOWS
event/8eca0394,event/c4563c0d,FOLLOWS
event/c4563c0d,event/f45fa188,FOLLOWS
event/f45fa188,event/2ddd7108,FOLLOWS
event/2ddd7108,event/b95f7229,FOLLOWS
event/b95f7229,event/be51e614,FOLLOWS
event/be51e614,event/8986667a,FOLLOWS
event/8986667a,event/6bcc5e3a,FOLLOWS
event/6bcc5e3a,event/5d8896d5,FOLLOWS
event/5d8896d5,event/5f8580d4,FOLLOWS
event/5f8580d4,event/1f7ca27d,FOLLOWS
event/1f7ca27d,event/f4a8feba,FOLLOWS
event/f4a8feba,event/b5b177c9,FOLLOWS
event/b5b177c9,event/de79cc9e,FOLLOWS
