:ID,name
place_on_the_tombstone/929a44db,on the tombstone
place_on_the_tombstone/6305a3ba,on the tombstone
place_on_the_tombstone/c0543b11,on the tombstone
place_on_the_tombstone/e765b0f1,on the tombstone
place_on_the_tombstone/0d254b1b,on the tombstone
place_near_the_tombstones/89a14e78,near the tombstones
place_near_the_tombstones/9499b603,near the tombstones
place_near_the_tombstones/7bc6a440,near the tombstones
place_unspecified_nearby_place_(where_he_comes_back)/b8b3b50c,unspecified nearby place (where he comes back)
place_place_where_the_narrator_is_(near_the_graves)/688a4640,place where the narrator is (near the graves)
place_near_the_narrator_and_the_graves/2e19f1a6,near the narrator and the graves
place_same_place_by_the_graves/855ed79f,same place by the graves
place_same_site_near_the_graves/43af8bd1,same site near the graves
place_same_site_near_the_graves/ef3d9b7a,same site near the graves
place_same_site_near_the_graves/39c71d1e,same site near the graves
place_same_site_near_the_graves/33c9fc5e,same site near the graves
place_same_site_near_the_graves/1db89a66,same site near the graves
place_same_site_near_the_graves/304a56a2,same site near the graves
place_same_site_near_the_graves/33a200b3,same site near the graves
place_by_the_tombstone/8e728aaf,by the tombstone
place_my_tombstone/5d820f5d,my tombstone
place_my_tombstone/33cfc184,my tombstone
place_my_tombstone/2702d3ea,my tombstone
place_by_the_tombstone/87acf1b0,by the tombstone
place_by_the_tombstone/525e85e8,by the tombstone
place_by_the_tombstone/70cd8fde,by the tombstone
place_by_the_tombstone/f832be8e,by the tombstone
place_by_the_tombstone/835c7a74,by the tombstone
place_by_the_tombstone/8d7b0ddb,by the tombstone
place_by_the_tombstone/c0a3f7eb,by the tombstone
place_by_the_tombstone/73b059ad,by the tombstone
place_by_the_tombstone/30698a46,by the tombstone
place_by_the_tombstone/1b58749d,by the tombstone
place_by_the_tombstone/acb0cdcd,by the tombstone
place_by_the_tombstone/9571be7f,by the tombstone
place_by_the_tombstone/6391971c,by the tombstone
place_by_the_tombstone/4251cac8,by the tombstone
place_by_the_tombstone/a7f38c66,by the tombstone
place_by_the_tombstone/d9236265,by the tombstone
place_by_the_tombstone/86d4df6d,by the tombstone
place_by_the_tombstone/415f6ec7,by the tombstone
place_on_the_top_of_the_stone_near_the_church/ecb2b4e7,on the top of the stone near the church
place_on_the_top_of_the_stone/eb184cdd,on the top of the stone
place_on_the_top_of_the_stone/16aad351,on the top of the stone
place_on_the_top_of_the_stone/dbed3d8d,on the top of the stone
place_that_old_battery_over_yonder/f3d92d5c,that old Battery over yonder
place_on_the_top_of_the_stone/f078a53a,on the top of the stone
place_on_the_top_of_the_stone/8e0ba9dc,on the top of the stone
place_on_the_top_of_the_stone/68b730e3,on the top of the stone
place_with_me_(near_the_marshes/stone)/1cf1f736,with me (near the marshes/stone)
place_on_the_top_of_the_stone/055caea2,on the top of the stone
"place_nearby,_hidden/7111e4a6","nearby, hidden"
place_on_the_top_of_the_stone/d55648e3,on the top of the stone
"place_various_imagined_places_(locked_room,_bed)/ce4b8bb8","various imagined places (locked room, bed)"
place_boy’s_room/bed_(imagined)/25541ebf,boy’s room/bed (imagined)
place_boy’s_imagined_sleeping_place/c0d72509,boy’s imagined sleeping place
"place_at_the_present_moment,_near_the_stone/e6b9516a","at the present moment, near the stone"
place_near_the_stone/192df065,near the stone
place_on_the_top_of_the_stone/fd6f191f,on the top of the stone
place_on_the_top_of_the_stone/90b70600,on the top of the stone
place_on_the_top_of_the_stone/4338cceb,on the top of the stone
place_the_battery/3eb3fd4f,the Battery
place_on_the_top_of_the_stone/6925c44f,on the top of the stone
place_cold_wet_flat/ca791f9d,cold wet flat
place_cold_wet_flat/fb10b244,cold wet flat
place_cold_wet_flat/91183424,cold wet flat
place_cold_wet_flat/ab07b73e,cold wet flat
place_near_the_low_church_wall/6b682c23,near the low church wall
place_near_the_low_church_wall/7328aa53,near the low church wall
place_towards_the_low_church_wall/13f54ae9,towards the low church wall
place_near_the_low_church_wall_among_the_nettles_and_brambles/3ba01e97,near the low church wall among the nettles and brambles
place_among_the_nettles_and_brambles_that_bound_the_green_mounds/aa02e7c6,among the nettles and brambles that bound the green mounds
place_near_the_graves_by_the_green_mounds/390d0b86,near the graves by the green mounds
place_their_graves_by_the_green_mounds/abed8218,their graves by the green mounds
place_low_church_wall/fce80707,low church wall
place_low_church_wall/d6a9e560,low church wall
place_just_beyond_the_low_church_wall/997d79c7,just beyond the low church wall
place_near_the_low_church_wall/dae86cd4,near the low church wall
place_towards_home/dd7e9c4c,towards home
place_towards_home/84f9aef3,towards home
place_on_the_way_towards_home/05dc4e33,on the way towards home
place_towards_the_river_across_the_marshes/82d46eac,towards the river across the marshes
place_towards_the_river_across_the_marshes/6abdc950,towards the river across the marshes
place_among_the_great_stones_dropped_into_the_marshes/b4a39a82,among the great stones dropped into the marshes
place_on_the_marshes_overlooking_river_and_marsh_line/dcecebf1,on the marshes overlooking river and marsh line
place_marshes/aa0b2ba3,marshes
place_river/0c2b4ed4,river
place_sky/55345fe1,sky
place_on_the_edge_of_the_river/25c919fa,on the edge of the river
place_on_the_edge_of_the_river/a3c1c483,on the edge of the river
place_near_the_beacon_by_the_river/68481892,near the beacon by the river
place_on_the_edge_of_the_river/098888e4,on the edge of the river
place_from_near_the_river_toward_the_gibbet/5323a882,from near the river toward the gibbet
"place_on_the_edge_of_the_river,_looking_toward_the_gibbet/86ad0931","on the edge of the river, looking toward the gibbet"
place_on_the_edge_of_the_river/d569781a,on the edge of the river
"place_near_the_river,_within_sight_of_the_gibbet/ba956ceb","near the river, within sight of the gibbet"
place_fields_near_the_river/780d3ebd,fields near the river
place_on_the_edge_of_the_river/8d7a1026,on the edge of the river
place_on_the_edge_of_the_river_and_surrounding_area/ab1dc501,on the edge of the river and surrounding area
place_around_the_river_area/5f2c2c40,around the river area
place_near_the_river/f48507f0,near the river
place_from_the_river_area_to_home/50ae5bed,from the river area to home
place_graveyard_near_the_stone_lozenges/86a1af88,graveyard near the stone lozenges
place_churchyard/afd3bedb,churchyard
"place_where_our_village_lay,_on_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/8d832686","where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church"
"place_where_our_village_lay,_on_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/b1a3cdec","where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church"
"place_where_our_village_lay,_on_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/856292e1","where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church"
"place_where_our_village_lay,_on_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/76df65a1","where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church"
place_near_the_tombstone/602a361c,near the tombstone
place_near_the_tombstone/362042be,near the tombstone
place_near_the_tombstone/6c2ff241,near the tombstone
place_near_the_tombstone/7510396f,near the tombstone
place_near_the_tombstone/e23f5059,near the tombstone
place_near_the_tombstone/279a7fd8,near the tombstone
place_near_the_tombstone/9b61776f,near the tombstone
place_on_the_tombstone/73215bbe,on the tombstone
place_on_the_tombstone/9f4d3d77,on the tombstone
place_on_the_tombstone/09c890dc,on the tombstone
place_on_the_tombstone/c0f90e20,on the tombstone
place_on_the_tombstone/45747ad9,on the tombstone
place_on_the_top_of_the_stone/cd204bf4,on the top of the stone
place_on_the_top_of_the_stone/671f8e9c,on the top of the stone
place_on_the_top_of_the_stone/b78ba9f8,on the top of the stone
