:START_ID,:END_ID,:TYPE
event/03c63d58,event/9ad7c6d4,FOLLOWS
event/9ad7c6d4,event/40e8f917,FOLLOWS
event/40e8f917,event/4b697889,FOLLOWS
event/4b697889,event/790d8e57,FOLLOWS
event/790d8e57,event/456a94fa,FOLLOWS
event/456a94fa,event/96efa59b,FOLLOWS
event/96efa59b,event/1fc209e2,FOLLOWS
event/1fc209e2,event/832f148d,FOLLOWS
event/832f148d,event/5a0b6e57,FOLLOWS
event/5a0b6e57,event/9031a84c,FOLLOWS
event/9031a84c,event/7f95ad8e,FOLLOWS
event/7f95ad8e,event/3811de1a,FOLLOWS
event/3811de1a,event/a6f1b76e,FOLLOWS
event/a6f1b76e,event/89cba537,FOLLOWS
event/89cba537,event/c250f076,FOLLOWS
event/c250f076,event/841cf743,FOLLOWS
event/841cf743,event/2b289f3a,FOLLOWS
event/2b289f3a,event/1adfc414,FOLLOWS
event/1adfc414,event/c8446ed4,FOLLOWS
event/c8446ed4,event/3962a937,FOLLOWS
event/3962a937,event/a9a5b845,FOLLOWS
event/a9a5b845,event/68197964,FOLLOWS
event/68197964,event/1e7f50df,FOLLOWS
event/1e7f50df,event/ac84ccaa,FOLLOWS
event/ac84ccaa,event/c4e03f53,FOLLOWS
event/c4e03f53,event/5505fdd2,FOLLOWS
event/5505fdd2,event/02de31bf,FOLLOWS
event/02de31bf,event/67338777,FOLLOWS
event/67338777,event/b3e1d293,FOLLOWS
event/b3e1d293,event/294b660c,FOLLOWS
event/294b660c,event/4d88cc16,FOLLOWS
event/4d88cc16,event/52c51ef1,FOLLOWS
event/52c51ef1,event/46f4f8cd,FOLLOWS
event/46f4f8cd,event/b167a556,FOLLOWS
event/b167a556,event/fe76218e,FOLLOWS
event/fe76218e,event/4181e532,FOLLOWS
event/4181e532,event/9c9c7dae,FOLLOWS
event/9c9c7dae,event/e333f7fa,FOLLOWS
event/e333f7fa,event/a22d867e,FOLLOWS
event/a22d867e,event/f6a5fef2,FOLLOWS
event/f6a5fef2,event/a3ab2b4c,FOLLOWS
event/a3ab2b4c,event/1d5ad8eb,FOLLOWS
event/1d5ad8eb,event/8269cf34,FOLLOWS
event/8269cf34,event/631abc41,FOLLOWS
event/631abc41,event/5a7dec76,FOLLOWS
event/5a7dec76,event/82f58a9b,FOLLOWS
event/82f58a9b,event/0daeeccf,FOLLOWS
event/0daeeccf,event/4bca56d7,FOLLOWS
event/4bca56d7,event/ba1b6614,FOLLOWS
event/ba1b6614,event/cfee5087,FOLLOWS
event/cfee5087,event/de7309f3,FOLLOWS
event/de7309f3,event/001fbfc3,FOLLOWS
event/001fbfc3,event/3a455736,FOLLOWS
event/3a455736,event/a8cc7ab9,FOLLOWS
event/a8cc7ab9,event/6bcbdcf9,FOLLOWS
event/6bcbdcf9,event/7bbcdd91,FOLLOWS
event/7bbcdd91,event/5e660441,FOLLOWS
event/5e660441,event/105a0f55,FOLLOWS
event/105a0f55,event/ccb1bddb,FOLLOWS
event/ccb1bddb,event/28198b21,FOLLOWS
event/28198b21,event/b7195672,FOLLOWS
event/b7195672,event/c59df86f,FOLLOWS
event/c59df86f,event/b6bd64a9,FOLLOWS
event/b6bd64a9,event/4ba672f6,FOLLOWS
event/4ba672f6,event/69f9b5e7,FOLLOWS
event/69f9b5e7,event/d4917010,FOLLOWS
event/d4917010,event/dfb4f907,FOLLOWS
event/dfb4f907,event/fa3dc26e,FOLLOWS
event/fa3dc26e,event/60378d84,FOLLOWS
event/60378d84,event/ead2d1b0,FOLLOWS
event/ead2d1b0,event/227937ad,FOLLOWS
event/227937ad,event/1a149e64,FOLLOWS
event/1a149e64,event/3bd74a2e,FOLLOWS
event/3bd74a2e,event/f94af1ef,FOLLOWS
event/f94af1ef,event/b0329d72,FOLLOWS
event/b0329d72,event/9559d7b8,FOLLOWS
event/9559d7b8,event/0b37a956,FOLLOWS
event/0b37a956,event/31324327,FOLLOWS
event/31324327,event/8ce5c4a7,FOLLOWS
event/8ce5c4a7,event/9f500af1,FOLLOWS
event/9f500af1,event/64be66ee,FOLLOWS
