:ID,name
agent_man/73cadb89,man
agent_man/621eb5c4,man
agent_man/26bdf9f9,man
agent_man/a5784e8f,man
agent_man/13747fb4,man
agent_man/fcec6065,man
agent_man/281632e3,man
agent_man/0f16f01d,man
agent_narrator/6dfb3841,narrator
agent_narrator/408ef2ed,narrator
agent_narrator/6f62e096,narrator
agent_narrator/2f88eb0f,narrator
agent_narrator/951de67f,narrator
agent_man/b52a66c5,man
agent_man/97d8df25,man
agent_man/78ebeb90,man
agent_man/89d9ed55,man
agent_man/184ba7e1,man
agent_man/dbc3b935,man
agent_man/9fd4bd0c,man
agent_man/be3fcac3,man
agent_man/80729378,man
agent_young_man/73ad1372,young man
agent_man/bc26e20f,man
agent_young_man/3a4017c8,young man
agent_man/b34e6e8f,man
agent_young_man/ce753926,young man
agent_man/1eceaf86,man
agent_young_man/c6a90a74,young man
agent_man/cdc11a21,man
agent_young_man/903ec249,young man
agent_man/5f45952c,man
agent_boy_(narrator)/f03e72d8,boy (narrator)
agent_man/df10fc19,man
agent_young_man/5cf2f987,young man
agent_man/376cbc75,man
agent_young_man/b683adc0,young man
agent_man/e4d3e329,man
agent_young_man/d7fe2a46,young man
agent_man/00c965f2,man
agent_narrator/0aa8d730,narrator
agent_narrator/d6ffdfcf,narrator
agent_narrator/4b54273d,narrator
agent_man/25ee3504,man
agent_he/43275ee8,he
agent_you/f6337a31,you
agent_you/7dec5928,you
agent_he/4d012a2f,he
agent_he/132f16b4,he
agent_he/74a46322,he
agent_he/598ff628,he
agent_he/a1268ac4,he
agent_he/2a405cb7,he
agent_he/24226b77,he
agent_i/f155bd60,I
agent_he/8f5ce8be,he
agent_i/652de7d4,I
agent_i/1b0c0621,I
agent_he/09f311ad,he
agent_he/bb63a65b,he
agent_he/5517bbaf,he
agent_i/e75c6f9f,I
agent_i/521e90a5,I
agent_i/1150f282,I
agent_i/1c819018,I
agent_i/d772d97a,I
agent_he/d9a57a5c,he
agent_he/8d0da17f,he
agent_i/bc1020b1,I
agent_i/2c7a6e21,I
agent_i/59082d4b,I
agent_i/fe81e5bf,I
agent_narrator/c30bc694,narrator
agent_narrator/68da5298,narrator
agent_narrator/0543fe3d,narrator
agent_narrator/fe74ed7a,narrator
agent_the_man/b51d29e1,the man
agent_narrator/7f56595d,narrator
agent_narrator/2f01c693,narrator
agent_narrator/63f993f6,narrator
agent_the_cattle/a97545a4,the cattle
agent_narrator/faecd833,narrator
agent_narrator/3a1c4488,narrator
agent_narrator/3ac9e083,narrator
agent_narrator/c637f8b8,narrator
agent_narrator/66c3b57b,narrator
agent_pip/c25de6a8,Pip
agent_pip/5f760ccc,Pip
agent_pip’s_father/6fc17e2f,Pip’s father
agent_pip’s_father/2d3544ef,Pip’s father
agent_pip’s_mother/241931f1,Pip’s mother
agent_pip’s_father/76430663,Pip’s father
agent_pip’s_mother/dcf40746,Pip’s mother
agent_pip’s_father/3c9dbf76,Pip’s father
agent_pip’s_mother/5feca9b9,Pip’s mother
agent_pip’s_father/48ae6061,Pip’s father
agent_pip’s_mother/2c24975d,Pip’s mother
agent_pip’s_mother/32ad05a4,Pip’s mother
agent_pip’s_five_little_brothers/7203c599,Pip’s five little brothers
agent_pip’s_five_little_brothers/7f7f7ef0,Pip’s five little brothers
agent_pip’s_belief_about_his_brothers/736200b8,Pip’s belief about his brothers
agent_philip_pirrip/08f66481,Philip Pirrip
agent_georgiana/b153247e,Georgiana
agent_alexander/9a65513e,Alexander
agent_bartholomew/8ba44c4f,Bartholomew
agent_abraham/ca656a7c,Abraham
agent_tobias/e28fa8a0,Tobias
agent_roger/5786d819,Roger
agent_cattle/9698ae1c,cattle
agent_pip/4fd05300,Pip
agent_pip/db4a2969,Pip
agent_pip/d0ca8d20,Pip
agent_convict/1e83de23,Convict
agent_convict/4bb0c094,Convict
agent_convict/546dccde,Convict
agent_convict/fa1f1137,Convict
agent_convict/403306ce,Convict
agent_convict/85831e1b,Convict
agent_convict/d00dd155,Convict
agent_convict/d7b69983,Convict
agent_pip/33e5836d,Pip
agent_convict/93f260de,Convict
agent_pip/4177f971,Pip
agent_pip/4d908fd7,Pip
agent_pip/5e9b82e4,Pip
agent_i/256167ac,I
agent_i/d97033ab,I
agent_i/28968e7b,I
agent_i/4ad0056f,I
agent_i/7aa7ba1f,I
agent_i/ac92104b,I
agent_i/ad8ebd4a,I
agent_the_man/0f0729e4,the man
agent_the_man/a5d06513,the man
agent_i/ccc45a35,I
agent_i/b72c6089,I
agent_the_man/5319dd6f,the man
agent_georgiana/6d9e188a,Georgiana
agent_the_man/90553ba4,the man
agent_i/fef86427,I
agent_i/16219023,I
agent_i/e51be9a3,I
agent_he/689ffaad,He
agent_i/996cd4c6,I
agent_i/187de7de,I
agent_he/34c02014,He
agent_mrs._joe_gargery/4fd01ed8,Mrs. Joe Gargery
agent_he/c02eccae,He
agent_joe_gargery/bb2ea057,Joe Gargery
agent_i/a351af77,I
agent_joe_gargery/770b7c18,Joe Gargery
agent_he/f944cc42,He
agent_man/459ba7ad,man
agent_narrator/b5c17070,narrator
agent_narrator/443124f4,narrator
agent_narrator/5869a83f,narrator
agent_narrator/ff15be75,narrator
agent_narrator/6aea62b4,narrator
agent_man/61c352bc,man
agent_narrator/4eb12b54,narrator
agent_narrator/d525e72a,narrator
agent_narrator/e06c0e18,narrator
agent_narrator/d16dd796,narrator
agent_narrator/a428c06a,narrator
agent_narrator/ffbd31d2,narrator
agent_narrator/e1294307,narrator
agent_narrator/e88a3117,narrator
agent_narrator/b2acad9c,narrator
agent_narrator/aa799799,narrator
agent_narrator/3a74f0a2,narrator
agent_man/63aa33c5,man
agent_man/1550df0a,man
agent_man/effdc11e,man
agent_narrator/1d66e115,narrator
agent_narrator/91c465fb,narrator
agent_narrator/4e6ca929,narrator
agent_narrator/98aa5dbd,narrator
agent_narrator/fb4a1fd6,narrator
agent_narrator/826ca5ff,narrator
agent_narrator/b4b36e03,narrator
agent_narrator/090b8d64,narrator
agent_narrator/cdd2df3b,narrator
agent_narrator/3d107ad8,narrator
agent_narrator/8c3d2db9,narrator
agent_narrator/3d4b57a7,narrator
agent_narrator/df875f77,narrator
agent_boy_(narrator)/87981cb3,boy (narrator)
agent_narrator/5a6dc099,narrator
agent_narrator/281bda1a,narrator
agent_narrator/ea2b094b,narrator
agent_man/7e093c62,man
agent_man/53c38221,man
agent_man/fef19b1c,man
agent_narrator/961b8b20,narrator
agent_young_man/21ef0eae,young man
agent_he/66a16070,he
agent_he/b3b605b9,he
agent_he/1ea1b4f6,he
agent_he/ee84827e,he
agent_me/ae4bcc7b,me
agent_he/f46c841c,he
agent_he/90f9490e,he
agent_he/5f5a4fe3,he
agent_the_man/646b0504,the man
agent_the_cattle/010fef26,the cattle
agent_the_man/117d5e12,the man
agent_the_cattle/ef0fa884,the cattle
agent_the_horrible_young_man/58de653a,the horrible young man
agent_the_horrible_young_man/76417417,the horrible young man
