:START_ID,:END_ID,:TYPE,weight
why_narrative_progression/e764125d,event/c75f5c12,MOTIVATES,1.0
why_narrative_progression/cee93c3e,event/534f1fef,MOTIVATES,1.0
why_narrative_progression/ba77eed4,event/8c73ec76,MOTIVATES,1.0
why_narrative_progression/37b548ae,event/5cc29abd,MOTIVATES,1.0
why_narrative_progression/ffe84f6a,event/25de4a00,MOTIVATES,1.0
why_narrative_progression/83859947,event/ca3957cb,MOTIVATES,1.0
why_narrative_progression/f428fe3c,event/bda0e383,MOTIVATES,1.0
why_narrative_progression/0188c19c,event/448542e2,MOTIVATES,1.0
why_narrative_progression/91429757,event/15c46efa,MOTIVATES,1.0
why_narrative_progression/68b62a0e,event/5e21b7a8,MOTIVATES,1.0
why_narrative_progression/dd7ae728,event/57df8a40,MOTIVATES,1.0
why_narrative_progression/259ecff0,event/714ba1c8,MOTIVATES,1.0
why_narrative_progression/82b0226d,event/c235c4e0,MOTIVATES,1.0
why_narrative_progression/24c5a1bb,event/7e16a546,MOTIVATES,1.0
why_narrative_progression/b6257c5c,event/0cd6ba8b,MOTIVATES,1.0
why_narrative_progression/60154c73,event/7ae5111e,MOTIVATES,1.0
why_narrative_progression/17ee5674,event/a0a64ec4,MOTIVATES,1.0
why_narrative_progression/27ab7305,event/867d453a,MOTIVATES,1.0
why_narrative_progression/73d6479b,event/83f9f15a,MOTIVATES,1.0
why_narrative_progression/cbdea9e2,event/25232dd4,MOTIVATES,1.0
why_narrative_progression/148eba2a,event/2540425a,MOTIVATES,1.0
why_narrative_progression/b9ada469,event/ea934bc2,MOTIVATES,1.0
why_narrative_progression/4ba74ec4,event/613a98f8,MOTIVATES,1.0
why_narrative_progression/5f833d22,event/be8ba94d,MOTIVATES,1.0
why_narrative_progression/cb8214be,event/35fa82c6,MOTIVATES,1.0
why_narrative_progression/f8e48f88,event/f5604cfe,MOTIVATES,1.0
why_narrative_progression/9f24333a,event/55d8e981,MOTIVATES,1.0
why_narrative_progression/855eb001,event/c0fa6780,MOTIVATES,1.0
why_narrative_progression/59bd0d32,event/658e9129,MOTIVATES,1.0
why_narrative_progression/ecfa7cf2,event/8c576e02,MOTIVATES,1.0
why_narrative_progression/ad0c37d5,event/0c8b5fd1,MOTIVATES,1.0
why_narrative_progression/8d7e6baf,event/6b8769a1,MOTIVATES,1.0
why_narrative_progression/07e329fc,event/1b932f0a,MOTIVATES,1.0
why_narrative_progression/6565fe76,event/cc9b1865,MOTIVATES,1.0
why_narrative_progression/115289bb,event/53b8738b,MOTIVATES,1.0
why_narrative_progression/446113d0,event/696c9a8b,MOTIVATES,1.0
why_narrative_progression/39be9307,event/18ab4882,MOTIVATES,1.0
why_narrative_progression/d9dc6794,event/ed09297e,MOTIVATES,1.0
why_narrative_progression/d3d03578,event/e4310004,MOTIVATES,1.0
why_narrative_progression/ce7dc8ff,event/a711e2dd,MOTIVATES,1.0
why_narrative_progression/81cbe81f,event/33cc0f5c,MOTIVATES,1.0
why_narrative_progression/f38245dc,event/0ab8b034,MOTIVATES,1.0
why_narrative_progression/4ad525a0,event/ca93846d,MOTIVATES,1.0
why_narrative_progression/6c3f1e2f,event/7573bb99,MOTIVATES,1.0
why_narrative_progression/bd24ca55,event/5b743135,MOTIVATES,1.0
why_narrative_progression/bbdab771,event/711e3f9e,MOTIVATES,1.0
why_narrative_progression/0afe35bb,event/e554578a,MOTIVATES,1.0
why_narrative_progression/1afb8132,event/5c19698e,MOTIVATES,1.0
why_narrative_progression/0361570f,event/e719e5a6,MOTIVATES,1.0
why_narrative_progression/7038deda,event/7f3b752b,MOTIVATES,1.0
why_narrative_progression/43a4da6d,event/097335f4,MOTIVATES,1.0
why_narrative_progression/ddc2a5b2,event/6919721e,MOTIVATES,1.0
why_narrative_progression/95f07d72,event/67214038,MOTIVATES,1.0
why_narrative_progression/616b93f6,event/d9ccdf37,MOTIVATES,1.0
why_narrative_progression/41e62625,event/cae9831a,MOTIVATES,1.0
why_narrative_progression/6d8a530c,event/acaaa237,MOTIVATES,1.0
why_narrative_progression/9c5644c2,event/f62d43c1,MOTIVATES,1.0
why_narrative_progression/f297af7b,event/afa829f1,MOTIVATES,1.0
why_narrative_progression/07fcb203,event/350fca5b,MOTIVATES,1.0
why_narrative_progression/de9cca26,event/f4bdf49d,MOTIVATES,1.0
why_narrative_progression/4d053915,event/3806a3bd,MOTIVATES,1.0
why_narrative_progression/d4c878a7,event/6330a707,MOTIVATES,1.0
why_narrative_progression/7b32cd3b,event/65b050bf,MOTIVATES,1.0
why_narrative_progression/5c1c8f16,event/bdfe789c,MOTIVATES,1.0
why_narrative_progression/067eac20,event/d4866a90,MOTIVATES,1.0
why_narrative_progression/e3155c1b,event/feb6eef4,MOTIVATES,1.0
why_narrative_progression/a6d62c01,event/892ac507,MOTIVATES,1.0
why_narrative_progression/fb7ec262,event/d8a6b8bf,MOTIVATES,1.0
why_narrative_progression/38c19a07,event/9f18cd24,MOTIVATES,1.0
why_narrative_progression/dc6240c2,event/5286b7be,MOTIVATES,1.0
why_narrative_progression/4966af09,event/0e05b194,MOTIVATES,1.0
why_narrative_progression/2d8ff8ed,event/540fe936,MOTIVATES,1.0
why_narrative_progression/5a8192e1,event/c7783e24,MOTIVATES,1.0
why_narrative_progression/7c7af8b7,event/4a5c4a28,MOTIVATES,1.0
why_narrative_progression/669bba51,event/950d3bcd,MOTIVATES,1.0
why_narrative_progression/f4924d28,event/96a0b384,MOTIVATES,1.0
why_narrative_progression/4c003cef,event/4b5924f1,MOTIVATES,1.0
why_narrative_progression/1ee5ae65,event/8f82b207,MOTIVATES,1.0
why_narrative_progression/4dd0be40,event/b7fde553,MOTIVATES,1.0
why_hunger/0ff20250,event/963fa318,MOTIVATES,0.429
why_tilted_over/34b5d98d,event/a30fc003,MOTIVATES,1.0
why_the_convict's_need_for_items/81ab9c40,event/ba348de4,MOTIVATES,1.0
why_visual_recognition/886b6a19,event/7c06951e,MOTIVATES,1.0
why_fear_of_the_young_man/b0def9fb,event/6469b454,MOTIVATES,0.615
why_fear_of_the_young_man/d9238162,event/fae90c32,MOTIVATES,1.0
why_fear_of_the_young_man/a52bae36,event/c9c299c3,MOTIVATES,1.0
why_fear_of_the_young_man/21ebde7a,event/0ca99b5b,MOTIVATES,1.0
