:START_ID,:END_ID,:TYPE,weight
event/95f88088,why_fear_of_being_harmed/e777dc0c,PRODUCES_MOTIVATION,1.0
event/40d14de1,why_fear_of_death/9ade2f09,PRODUCES_MOTIVATION,1.0
event/8056214a,why_desperation_for_survival/fc51205d,PRODUCES_MOTIVATION,1.0
event/2dc4eb45,why_demanding_action/e0958c15,PRODUCES_MOTIVATION,1.0
event/4e2b0af5,why_coercion/469bf444,PRODUCES_MOTIVATION,1.0
event/a7220112,why_intimidation/e55ae32a,PRODUCES_MOTIVATION,1.0
event/89e020d5,why_demand_for_information/039f76d4,PRODUCES_MOTIVATION,1.0
event/aa669e92,why_asserting_control/0a322d2e,PRODUCES_MOTIVATION,1.0
event/ec173271,why_narrative_progression/2db7e2c2,PRODUCES_MOTIVATION,1.0
event/5d553e7d,why_curiosity/ff42a13e,PRODUCES_MOTIVATION,1.0
event/b5d2dd9f,why_intimidation/26c7a2fc,PRODUCES_MOTIVATION,1.0
event/bdb40db5,why_search_for_valuables/1baf9fde,PRODUCES_MOTIVATION,1.0
event/5fd0449d,why_fear_of_the_man/894e811b,PRODUCES_MOTIVATION,1.0
event/e9790265,why_suddenness_of_the_event/3c0b5d79,PRODUCES_MOTIVATION,1.0
event/a47e19f1,why_disorientation/f05bb986,PRODUCES_MOTIVATION,1.0
event/85d7855c,why_forceful_action_of_the_man/78d20e48,PRODUCES_MOTIVATION,1.0
event/1bede24a,why_fear/dc9e5005,PRODUCES_MOTIVATION,1.0
event/2ee7f941,why_hunger/c0d94987,PRODUCES_MOTIVATION,1.0
event/d9eeddd3,why_intimidation/5bb09b1d,PRODUCES_MOTIVATION,1.0
event/88722ab4,why_self-comparison/2be1ec85,PRODUCES_MOTIVATION,1.0
event/1e7b7fff,why_self-assessment/7d5572ca,PRODUCES_MOTIVATION,1.0
event/b49ca6a3,why_threatening_demeanor/7d8e791d,PRODUCES_MOTIVATION,1.0
event/ce9d2299,why_intimidation/7ec07ecb,PRODUCES_MOTIVATION,1.0
event/2064e970,why_fear_of_magwitch's_actions/9e77ec37,PRODUCES_MOTIVATION,1.0
event/471cba0d,why_to_keep_myself_upon_it/67cfb7be,PRODUCES_MOTIVATION,1.0
event/521a3221,why_to_keep_myself_from_crying/343da2ff,PRODUCES_MOTIVATION,1.0
event/3d2b15e7,why_inquiry_about_family/46ea98a9,PRODUCES_MOTIVATION,1.0
event/92643efb,why_survival_instinct/f824e2d1,PRODUCES_MOTIVATION,1.0
event/2dd0da0e,why_reacting_to_previous_event/23aa3389,PRODUCES_MOTIVATION,1.0
event/0441ef01,why_fear/bc4d9b94,PRODUCES_MOTIVATION,1.0
event/984fa51e,why_timidity/69b1f754,PRODUCES_MOTIVATION,1.0
event/33846e94,why_surprise/916a6138,PRODUCES_MOTIVATION,1.0
event/8292701c,why_engagement_in_dialogue/c3db3c9b,PRODUCES_MOTIVATION,1.0
event/6d1aa22e,why_curiosity_about_family/4215ac76,PRODUCES_MOTIVATION,1.0
event/279cb940,why_responding_to_a_question/f2add308,PRODUCES_MOTIVATION,1.0
event/ec67b979,why_intimidation/7ed7a559,PRODUCES_MOTIVATION,1.0
event/7db73ef1,why_power_dynamics/7d0edba4,PRODUCES_MOTIVATION,1.0
event/f9ab8f58,why_narrative_progression/7c651111,PRODUCES_MOTIVATION,1.0
event/acc75437,why_curiosity_about_pip's_professi/5f64bf4b,PRODUCES_MOTIVATION,1.0
event/f9e3d25e,why_self-assessment_or_injury_reco/f4e126e2,PRODUCES_MOTIVATION,1.0
event/b2a3296d,why_curiosity/06d67b25,PRODUCES_MOTIVATION,1.0
event/45579680,why_intimidation/a64645e6,PRODUCES_MOTIVATION,1.0
event/00f4c64c,why_control/222e2d50,PRODUCES_MOTIVATION,1.0
event/92384f0e,why_intimidation/efa63bd3,PRODUCES_MOTIVATION,1.0
event/bdd6fd2b,why_intimidation/9e77e2e1,PRODUCES_MOTIVATION,1.0
event/9710f606,why_fear/76b89c53,PRODUCES_MOTIVATION,1.0
event/37977345,why_intimidation/fc1f1cfa,PRODUCES_MOTIVATION,1.0
event/3f325624,why_greater_sense_of_helplessness_/5d8230e4,PRODUCES_MOTIVATION,1.0
event/90527ae7,why_to_give_a_greater_sense_of_hel/0dd52d80,PRODUCES_MOTIVATION,1.0
event/3914c057,why_coercion/8c8b096b,PRODUCES_MOTIVATION,1.0
event/96795492,why_coercion/5cdde11e,PRODUCES_MOTIVATION,1.0
event/d65d3fc6,why_coercion/687b0b4e,PRODUCES_MOTIVATION,1.0
event/c2da4fef,why_coercion/9f820bb2,PRODUCES_MOTIVATION,1.0
event/3a4320a4,why_coercion/e8ef7967,PRODUCES_MOTIVATION,1.0
event/f73bb4d4,why_fear/3b8d31c8,PRODUCES_MOTIVATION,1.0
event/3556b038,why_disorientation/dfc3cce8,PRODUCES_MOTIVATION,1.0
event/0bcc9a50,why_fear/275ccf27,PRODUCES_MOTIVATION,1.0
event/8e7ebe64,why_need_for_support/f01d7471,PRODUCES_MOTIVATION,1.0
event/3c7bb2da,why_desire_for_well-being/4ba752f7,PRODUCES_MOTIVATION,1.0
event/23ba49f2,why_desire_for_participation/0c4189da,PRODUCES_MOTIVATION,1.0
event/aa34e34b,why_excitement/8dc780a7,PRODUCES_MOTIVATION,1.0
event/ec401a4d,why_control/0b3d5715,PRODUCES_MOTIVATION,1.0
event/5b5f1831,why_intimidation/7294cc0f,PRODUCES_MOTIVATION,1.0
event/2ba72db8,why_survival_instinct/1cbb3b62,PRODUCES_MOTIVATION,1.0
event/ffc517f8,why_fear/82689a45,PRODUCES_MOTIVATION,1.0
event/2e0baabb,why_intimidation/a705ef35,PRODUCES_MOTIVATION,1.0
event/21d7a7dc,why_intimidation/da0c73ac,PRODUCES_MOTIVATION,1.0
event/37400f96,why_intimidation/3ca93020,PRODUCES_MOTIVATION,1.0
event/bc22f9cb,why_narrative_progression/24c5d5e2,PRODUCES_MOTIVATION,1.0
event/e7cfe658,why_fear/6d7f9699,PRODUCES_MOTIVATION,1.0
event/5898a23e,why_fear/c7c467f3,PRODUCES_MOTIVATION,1.0
event/5f68c3d5,why_comfort/da92b8b1,PRODUCES_MOTIVATION,1.0
event/a69640c8,why_comfort/64caabbb,PRODUCES_MOTIVATION,1.0
event/fde6adc0,why_fear/7738a27b,PRODUCES_MOTIVATION,1.0
event/b7cf665d,why_denial/78d16f7e,PRODUCES_MOTIVATION,1.0
event/233b377e,why_persistence/f9ed943e,PRODUCES_MOTIVATION,1.0
event/82296117,why_threat/39857e12,PRODUCES_MOTIVATION,1.0
event/3f28ce9f,why_protection/8dc2f4c2,PRODUCES_MOTIVATION,1.0
event/c9a0d280,why_struggle/5cf3ea5e,PRODUCES_MOTIVATION,1.0
event/4461653e,why_engagement/4a1d2903,PRODUCES_MOTIVATION,1.0
event/ae748e30,why_commitment_to_help/ad3a90e0,PRODUCES_MOTIVATION,1.0
event/7e54b79f,why_commitment_to_help/6371b3fb,PRODUCES_MOTIVATION,1.0
event/5359b123,why_commitment_to_help/32fcf4b7,PRODUCES_MOTIVATION,1.0
event/eed4f649,why_intimidation/3a7aaeb2,PRODUCES_MOTIVATION,1.0
event/818bac87,why_encouragement_to_remember_resp/aae79541,PRODUCES_MOTIVATION,1.0
event/594d616b,why_desire_for_safety/9fe04d07,PRODUCES_MOTIVATION,1.0
event/49513e9a,why_desire_for_transformation/9a1e2cc8,PRODUCES_MOTIVATION,1.0
event/679e0030,why_assessing_surroundings/74105438,PRODUCES_MOTIVATION,1.0
event/6983c710,why_fear/2aab5374,PRODUCES_MOTIVATION,1.0
event/8178920e,why_fear_of_the_dead/2bccce33,PRODUCES_MOTIVATION,1.0
event/91ffe84a,why_self-comfort/2aac5e41,PRODUCES_MOTIVATION,1.0
event/ec0522a4,why_desire_to_escape/31259f32,PRODUCES_MOTIVATION,1.0
event/c4aace7c,why_navigating_obstacles/7fcf5d70,PRODUCES_MOTIVATION,1.0
event/86ee419b,why_curiosity/e97bebd1,PRODUCES_MOTIVATION,1.0
event/da8cee27,why_desire_to_leave/1637be89,PRODUCES_MOTIVATION,1.0
event/96f9ad63,why_urgency_to_escape/31211c83,PRODUCES_MOTIVATION,1.0
event/775df990,why_anxiety/c18d601a,PRODUCES_MOTIVATION,1.0
event/ec19cd15,why_curiosity/2895abe3,PRODUCES_MOTIVATION,1.0
event/0f12550c,why_cold/7f0e0076,PRODUCES_MOTIVATION,1.0
event/80e4ea27,why_carefulness_due_to_sore_feet/adfa1e53,PRODUCES_MOTIVATION,1.0
event/92b0a3f7,why_curiosity/ca0277ba,PRODUCES_MOTIVATION,1.0
event/f57521df,why_observation/4155ddb5,PRODUCES_MOTIVATION,1.0
event/ad8a12bd,why_observation/d8f1743c,PRODUCES_MOTIVATION,1.0
event/2bf9897d,why_observation/31c8227a,PRODUCES_MOTIVATION,1.0
event/e7608262,why_narrative_progression/e47147a7,PRODUCES_MOTIVATION,1.0
event/ec654152,why_narrative_progression/2b0b3a44,PRODUCES_MOTIVATION,1.0
event/68302d52,why_narrative_progression/e6671003,PRODUCES_MOTIVATION,1.0
event/4ce1740d,why_narrative_progression/e2591869,PRODUCES_MOTIVATION,1.0
event/34915f4a,why_narrative_progression/ead07aa6,PRODUCES_MOTIVATION,1.0
event/cef8c78e,why_narrative_progression/5fa6be55,PRODUCES_MOTIVATION,1.0
event/10b79d45,why_narrative_progression/ad85d6a9,PRODUCES_MOTIVATION,1.0
event/2892e65e,why_fear_of_the_young_man/31bc3abc,PRODUCES_MOTIVATION,1.0
event/2675fffa,why_curiosity_about_the_cattle's_t/7bdbdca1,PRODUCES_MOTIVATION,1.0
event/9a4c4202,why_curiosity/ae4398a4,PRODUCES_MOTIVATION,1.0
event/6b58ed18,why_fear_of_the_young_man/a694496a,PRODUCES_MOTIVATION,1.0
event/211c0395,why_relief_from_not_finding_him/667060a3,PRODUCES_MOTIVATION,1.0
event/5e107500,why_fear_of_the_young_man/92923078,PRODUCES_MOTIVATION,1.0
event/53a47465,why_fear_of_the_young_man/ba202bf1,PRODUCES_MOTIVATION,1.0
