:START_ID,:END_ID,:TYPE,specificity
event/3eb45751,place_high_tombstone/c2c302bd,PRODUCES_LOCATION,0.5
event/0db9a2e3,place_high_tombstone/c0f8723e,PRODUCES_LOCATION,0.5
event/71ca650a,place_high_tombstone/81dd7894,PRODUCES_LOCATION,0.5
event/3e06ffd1,place_high_tombstone/4941eac5,PRODUCES_LOCATION,0.5
event/e7a08ed8,place_high_tombstone/1b40465b,PRODUCES_LOCATION,0.5
event/2afd0668,place_high_tombstone/307881f8,PRODUCES_LOCATION,0.5
event/657ebff3,place_high_tombstone/8a36aaa3,PRODUCES_LOCATION,0.5
event/56b6f1ac,place_high_tombstone/dc486204,PRODUCES_LOCATION,0.5
event/e1130deb,place_high_tombstone/c040e188,PRODUCES_LOCATION,0.5
event/e1917650,place_high_tombstone/82d159cb,PRODUCES_LOCATION,0.5
event/a02d4b8b,place_high_tombstone/db09116f,PRODUCES_LOCATION,0.5
event/766876f4,place_high_tombstone/51fd65ff,PRODUCES_LOCATION,0.5
event/74fcf2ef,place_tombstone/b6c92f40,PRODUCES_LOCATION,0.5
event/9e39aa8a,place_tombstone/9dc1434d,PRODUCES_LOCATION,0.5
event/263fc53b,place_tombstone/1d686de3,PRODUCES_LOCATION,0.5
event/52643e66,place_tombstone/f61c7d3e,PRODUCES_LOCATION,0.5
event/a8298261,place_tombstone/7cf21981,PRODUCES_LOCATION,0.5
event/d301cc7f,place_tombstone/efd5dd78,PRODUCES_LOCATION,0.5
event/166e8d23,place_tombstone/e113035f,PRODUCES_LOCATION,0.5
event/fcca2ff6,place_tombstone/3f54dfdb,PRODUCES_LOCATION,0.5
event/1e3c3829,place_tombstone/4830f0a8,PRODUCES_LOCATION,0.5
event/0a346ca7,place_tombstone/2cd2d0c6,PRODUCES_LOCATION,0.5
event/28d50411,place_tombstone/a1fc6a93,PRODUCES_LOCATION,0.5
event/6d6e5e95,place_tombstone/ebd3db0d,PRODUCES_LOCATION,0.5
event/85eba14f,place_tombstone/30195731,PRODUCES_LOCATION,0.5
event/8a14d100,place_tombstone/a61e7d0f,PRODUCES_LOCATION,0.5
event/bc7941f5,place_tombstone/e30fdfdf,PRODUCES_LOCATION,0.5
event/00b9abd2,place_tombstone/dcbd933b,PRODUCES_LOCATION,0.5
event/57db3832,place_tombstone/4e7edd3b,PRODUCES_LOCATION,0.5
event/4dc6a63a,place_tombstone/d3c42843,PRODUCES_LOCATION,0.5
event/3b8ac632,place_tombstone/840476d8,PRODUCES_LOCATION,0.5
event/0dc4c246,place_old_battery/6ada7916,PRODUCES_LOCATION,0.5
event/ae823e24,place_old_battery/43597ea1,PRODUCES_LOCATION,0.5
event/260f7c2a,place_old_battery/9b5fdf7f,PRODUCES_LOCATION,0.5
event/96376c59,place_old_battery/9f52266c,PRODUCES_LOCATION,0.5
event/4edf4863,place_old_battery/c77bdaef,PRODUCES_LOCATION,0.5
event/e250e1a5,place_old_battery/ed6c995d,PRODUCES_LOCATION,0.5
event/ba8f84d8,place_old_battery/012f94b3,PRODUCES_LOCATION,0.5
event/49c9854a,place_old_battery/307e19e1,PRODUCES_LOCATION,0.5
event/ccd6a35a,place_old_battery/bb1bdbb1,PRODUCES_LOCATION,0.5
event/0e6c4c36,place_old_battery/f914c61c,PRODUCES_LOCATION,0.5
event/ef0fcc1a,place_old_battery/9bc8a03c,PRODUCES_LOCATION,0.5
event/afdd7acb,place_old_battery/f7868870,PRODUCES_LOCATION,0.5
event/6b774ee0,place_old_battery/815e0b85,PRODUCES_LOCATION,0.5
event/d66b33d7,place_old_battery/4a33dd3d,PRODUCES_LOCATION,0.5
event/fe0d8e0f,place_old_battery/4f90a232,PRODUCES_LOCATION,0.5
event/0c070c1f,place_old_battery/23ab2ef8,PRODUCES_LOCATION,0.5
event/d4b93b4e,place_the_battery/182fd807,PRODUCES_LOCATION,0.5
event/3373c56b,place_the_battery/83a77af6,PRODUCES_LOCATION,0.5
event/06c82226,place_the_battery/64c2a841,PRODUCES_LOCATION,0.5
event/91e291cb,place_the_battery/bcafa6d6,PRODUCES_LOCATION,0.5
event/5686e115,place_the_battery/0e2bf4ac,PRODUCES_LOCATION,0.5
event/5af20959,place_cold_wet_flat/2c75be5f,PRODUCES_LOCATION,0.5
event/72f1e3df,place_cold_wet_flat/cec25640,PRODUCES_LOCATION,0.5
event/a5d3f9cc,place_low_church_wall/45aaf513,PRODUCES_LOCATION,0.5
event/8308518d,place_low_church_wall/b5a278e0,PRODUCES_LOCATION,0.5
event/42d8dbc2,place_low_church_wall/ce05f474,PRODUCES_LOCATION,0.5
event/c56921aa,place_low_church_wall/fa96e0dd,PRODUCES_LOCATION,0.5
event/b652ecdf,place_low_church_wall/f87f3efa,PRODUCES_LOCATION,0.5
event/704f6f20,place_low_church_wall/0f5b0e43,PRODUCES_LOCATION,0.5
event/3e83ca34,place_river/aeb533ff,PRODUCES_LOCATION,0.5
event/58c18a61,place_marshes/3e152267,PRODUCES_LOCATION,0.5
event/b95f7229,place_river/987825ed,PRODUCES_LOCATION,0.5
event/5d8896d5,place_river/b1c1d083,PRODUCES_LOCATION,0.5
event/5f8580d4,place_river/49eb291c,PRODUCES_LOCATION,0.5
event/1f7ca27d,place_river/c118a2ee,PRODUCES_LOCATION,0.5
event/f4a8feba,place_river/9bf648da,PRODUCES_LOCATION,0.5
event/b5b177c9,place_river/4c4e23b9,PRODUCES_LOCATION,0.5
event/de79cc9e,place_river/0e45d8da,PRODUCES_LOCATION,0.5
