:START_ID,:END_ID,:TYPE
event/214f629d,event/1a86166c,FOLLOWS
event/1a86166c,event/2b70c4ac,FOLLOWS
event/2b70c4ac,event/8d7ea535,FOLLOWS
event/8d7ea535,event/f523d462,FOLLOWS
event/f523d462,event/23d9b638,FOLLOWS
event/23d9b638,event/f21e70b6,FOLLOWS
event/f21e70b6,event/e6b1b5e0,FOLLOWS
event/e6b1b5e0,event/4e4ce3c8,FOLLOWS
event/4e4ce3c8,event/17bd1826,FOLLOWS
event/17bd1826,event/bca844ed,FOLLOWS
event/bca844ed,event/4b36bf90,FOLLOWS
event/4b36bf90,event/2d8196fc,FOLLOWS
event/2d8196fc,event/5b517906,FOLLOWS
event/5b517906,event/b0fcc56a,FOLLOWS
event/b0fcc56a,event/f57f3094,FOLLOWS
event/f57f3094,event/e88b6e70,FOLLOWS
event/e88b6e70,event/a288b326,FOLLOWS
event/a288b326,event/a781a319,FOLLOWS
event/a781a319,event/985ae104,FOLLOWS
event/985ae104,event/867f26cd,FOLLOWS
event/867f26cd,event/7096b14d,FOLLOWS
event/7096b14d,event/7cf55a7d,FOLLOWS
event/7cf55a7d,event/4b64dc65,FOLLOWS
event/4b64dc65,event/62f13781,FOLLOWS
event/62f13781,event/f8183ef8,FOLLOWS
event/f8183ef8,event/4199a4da,FOLLOWS
event/4199a4da,event/d87a7520,FOLLOWS
event/d87a7520,event/347325e9,FOLLOWS
event/347325e9,event/7f71d8f4,FOLLOWS
event/7f71d8f4,event/a4a782a2,FOLLOWS
event/a4a782a2,event/d7969d1f,FOLLOWS
event/d7969d1f,event/ebed3b3f,FOLLOWS
event/ebed3b3f,event/6a6d554e,FOLLOWS
event/6a6d554e,event/2d47db4d,FOLLOWS
event/2d47db4d,event/1d96d2d4,FOLLOWS
event/1d96d2d4,event/cd488bf8,FOLLOWS
event/cd488bf8,event/e9724595,FOLLOWS
event/e9724595,event/e056135f,FOLLOWS
event/e056135f,event/e9878fcd,FOLLOWS
event/e9878fcd,event/ae0280f5,FOLLOWS
event/ae0280f5,event/2f2a83e6,FOLLOWS
event/2f2a83e6,event/28c930f0,FOLLOWS
event/28c930f0,event/600ab68a,FOLLOWS
event/600ab68a,event/9279591b,FOLLOWS
event/9279591b,event/aee34694,FOLLOWS
event/aee34694,event/5ab2d0f3,FOLLOWS
event/5ab2d0f3,event/a9b71859,FOLLOWS
event/a9b71859,event/4d06c4f1,FOLLOWS
event/4d06c4f1,event/32d537c8,FOLLOWS
event/32d537c8,event/ba4df395,FOLLOWS
event/ba4df395,event/a367d3a3,FOLLOWS
event/a367d3a3,event/2adad392,FOLLOWS
event/2adad392,event/50c1561b,FOLLOWS
event/50c1561b,event/24336446,FOLLOWS
event/24336446,event/c38f9f16,FOLLOWS
event/c38f9f16,event/42c5b7ef,FOLLOWS
event/42c5b7ef,event/cf127421,FOLLOWS
event/cf127421,event/b24e701f,FOLLOWS
event/b24e701f,event/d76e4477,FOLLOWS
event/d76e4477,event/45cb7945,FOLLOWS
event/45cb7945,event/fd2ebc18,FOLLOWS
event/fd2ebc18,event/fb9a7be3,FOLLOWS
event/fb9a7be3,event/e7591327,FOLLOWS
event/e7591327,event/c379b375,FOLLOWS
event/c379b375,event/9cf47ec5,FOLLOWS
event/9cf47ec5,event/fddc08ae,FOLLOWS
event/fddc08ae,event/a4cd9f7a,FOLLOWS
event/a4cd9f7a,event/b76900d2,FOLLOWS
event/b76900d2,event/2929fa25,FOLLOWS
event/2929fa25,event/28ba68de,FOLLOWS
event/28ba68de,event/be8de5a4,FOLLOWS
event/be8de5a4,event/ebd654d6,FOLLOWS
event/ebd654d6,event/7c0f1486,FOLLOWS
event/7c0f1486,event/21742e09,FOLLOWS
event/21742e09,event/6904fe9d,FOLLOWS
event/6904fe9d,event/7b08c830,FOLLOWS
event/7b08c830,event/d4f6a1b8,FOLLOWS
event/d4f6a1b8,event/def01331,FOLLOWS
event/def01331,event/b6793817,FOLLOWS
event/b6793817,event/12c5c913,FOLLOWS
event/12c5c913,event/c4ab2a97,FOLLOWS
event/c4ab2a97,event/396700a5,FOLLOWS
event/396700a5,event/2059cbad,FOLLOWS
event/2059cbad,event/b0759705,FOLLOWS
event/b0759705,event/11ef0d14,FOLLOWS
event/11ef0d14,event/eec2e5d3,FOLLOWS
event/eec2e5d3,event/985248b3,FOLLOWS
event/985248b3,event/547f4bfe,FOLLOWS
event/547f4bfe,event/28788e0d,FOLLOWS
event/28788e0d,event/9f12dc51,FOLLOWS
event/9f12dc51,event/d5a38197,FOLLOWS
event/d5a38197,event/f6f409a6,FOLLOWS
event/f6f409a6,event/3abf5242,FOLLOWS
event/3abf5242,event/1cf50896,FOLLOWS
event/1cf50896,event/3ad68478,FOLLOWS
event/3ad68478,event/195c7687,FOLLOWS
event/195c7687,event/4fca512e,FOLLOWS
event/4fca512e,event/057628b4,FOLLOWS
event/057628b4,event/9a171c3c,FOLLOWS
event/9a171c3c,event/3e54770d,FOLLOWS
event/3e54770d,event/20c82c2d,FOLLOWS
event/20c82c2d,event/cf34aaf6,FOLLOWS
event/cf34aaf6,event/50eaf4f6,FOLLOWS
event/50eaf4f6,event/b9369e79,FOLLOWS
event/b9369e79,event/acf01194,FOLLOWS
event/acf01194,event/03abf800,FOLLOWS
event/03abf800,event/5c7f9638,FOLLOWS
event/5c7f9638,event/99f57b7e,FOLLOWS
event/99f57b7e,event/aedd002b,FOLLOWS
event/aedd002b,event/22c48bb5,FOLLOWS
event/22c48bb5,event/6994c258,FOLLOWS
event/6994c258,event/7b7cb2ac,FOLLOWS
event/7b7cb2ac,event/e8f4283e,FOLLOWS
event/e8f4283e,event/0d2c6957,FOLLOWS
event/0d2c6957,event/c26d3e04,FOLLOWS
event/c26d3e04,event/8b496ff4,FOLLOWS
event/8b496ff4,event/654cd373,FOLLOWS
event/654cd373,event/964fccdf,FOLLOWS
event/964fccdf,event/21fd1f14,FOLLOWS
event/21fd1f14,event/abf31038,FOLLOWS
