:ID,name
place_the_old_battery/d3ed96da,the old Battery
place_the_old_battery/d12b50ff,the old Battery
place_the_old_battery/cdc717a3,the old Battery
place_the_old_battery/1a499a64,the old Battery
place_the_battery/ba6c9e71,the Battery
place_the_battery/5f0ab43d,the Battery
place_the_battery/74d10c94,the Battery
place_the_battery/51e1e077,the Battery
place_the_battery/e09b82f7,the Battery
place_cold_wet_flat/daa1ebd6,cold wet flat
place_low_church_wall/df747497,low church wall
place_low_church_wall/451fc538,low church wall
place_low_church_wall/004940c7,low church wall
place_low_church_wall/609b0986,low church wall
place_low_church_wall/fdd9dade,low church wall
place_low_church_wall/69ad6366,low church wall
place_low_church_wall/0f21942b,low church wall
place_river/785f7355,river
place_marshes/6ab56017,marshes
place_river/d84f44a3,river
place_river/6f5aa751,river
place_river/fb6fd070,river
place_river/b8e6b745,river
place_river/760402d8,river
place_river/9689034e,river
place_river/01e2b2e9,river
place_river/bc6783b3,river
place_river/b9572a0b,river
