:START_ID,:END_ID,:TYPE
event/2d88fd16,event/fb7d7a29,FOLLOWS
event/fb7d7a29,event/d6346879,FOLLOWS
event/d6346879,event/c32958ab,FOLLOWS
event/c32958ab,event/27b5879d,FOLLOWS
event/27b5879d,event/2255dde2,FOLLOWS
event/2255dde2,event/2338d454,FOLLOWS
event/2338d454,event/c867e7a6,FOLLOWS
event/c867e7a6,event/9c21504f,FOLLOWS
event/9c21504f,event/5b645e81,FOLLOWS
event/5b645e81,event/d5e57294,FOLLOWS
event/d5e57294,event/d5edad9c,FOLLOWS
event/d5edad9c,event/81bf9506,FOLLOWS
event/81bf9506,event/a723aebe,FOLLOWS
event/a723aebe,event/dcc2b5fc,FOLLOWS
event/dcc2b5fc,event/0efdb3a7,FOLLOWS
event/0efdb3a7,event/8bd5276b,FOLLOWS
event/8bd5276b,event/a52da486,FOLLOWS
event/a52da486,event/bc1f95cd,FOLLOWS
event/bc1f95cd,event/c60ae58c,FOLLOWS
event/c60ae58c,event/85b1245a,FOLLOWS
event/85b1245a,event/afa510f7,FOLLOWS
event/afa510f7,event/98ba2da3,FOLLOWS
event/98ba2da3,event/16234515,FOLLOWS
event/16234515,event/fce00bd5,FOLLOWS
event/fce00bd5,event/39cca72f,FOLLOWS
event/39cca72f,event/17ae3314,FOLLOWS
event/17ae3314,event/9740e994,FOLLOWS
event/9740e994,event/27b101c5,FOLLOWS
event/27b101c5,event/aa32a7f6,FOLLOWS
event/aa32a7f6,event/9305d5f7,FOLLOWS
event/9305d5f7,event/7eacfde9,FOLLOWS
event/7eacfde9,event/c518e17e,FOLLOWS
event/c518e17e,event/5eea2ba6,FOLLOWS
event/5eea2ba6,event/398e1ad6,FOLLOWS
event/398e1ad6,event/84b3e256,FOLLOWS
event/84b3e256,event/3eeda89f,FOLLOWS
event/3eeda89f,event/20d242ed,FOLLOWS
event/20d242ed,event/a108f4e7,FOLLOWS
event/a108f4e7,event/fc04436e,FOLLOWS
event/fc04436e,event/850abc44,FOLLOWS
event/850abc44,event/53e0ff1d,FOLLOWS
event/53e0ff1d,event/42dab3ad,FOLLOWS
event/42dab3ad,event/1109de6b,FOLLOWS
event/1109de6b,event/fc8b1651,FOLLOWS
event/fc8b1651,event/4be12723,FOLLOWS
event/4be12723,event/c8f6891e,FOLLOWS
event/c8f6891e,event/bfb397f9,FOLLOWS
event/bfb397f9,event/c8810281,FOLLOWS
event/c8810281,event/bb0e50d6,FOLLOWS
event/bb0e50d6,event/56fda49d,FOLLOWS
event/56fda49d,event/02b7e718,FOLLOWS
event/02b7e718,event/3c8ea0c1,FOLLOWS
event/3c8ea0c1,event/55af85d2,FOLLOWS
event/55af85d2,event/d282ca8d,FOLLOWS
event/d282ca8d,event/e611d69b,FOLLOWS
event/e611d69b,event/755b9819,FOLLOWS
event/755b9819,event/68009e68,FOLLOWS
event/68009e68,event/39ab3ee7,FOLLOWS
event/39ab3ee7,event/90daf047,FOLLOWS
event/90daf047,event/2ce2d6b4,FOLLOWS
event/2ce2d6b4,event/607e6086,FOLLOWS
event/607e6086,event/5557f7c2,FOLLOWS
event/5557f7c2,event/22c5e989,FOLLOWS
event/22c5e989,event/7c9fa0cc,FOLLOWS
event/7c9fa0cc,event/df8a3c8f,FOLLOWS
event/df8a3c8f,event/83bd35e3,FOLLOWS
event/83bd35e3,event/3dc7a5ff,FOLLOWS
event/3dc7a5ff,event/598c019c,FOLLOWS
event/598c019c,event/09d9faf8,FOLLOWS
event/09d9faf8,event/88947729,FOLLOWS
event/88947729,event/68f3df75,FOLLOWS
event/68f3df75,event/380a5a26,FOLLOWS
event/380a5a26,event/dcaa3404,FOLLOWS
event/dcaa3404,event/cc9438b1,FOLLOWS
event/cc9438b1,event/7a67d360,FOLLOWS
event/7a67d360,event/04be18b2,FOLLOWS
event/04be18b2,event/3f7d5960,FOLLOWS
event/3f7d5960,event/6bd42ccf,FOLLOWS
event/6bd42ccf,event/e83547bb,FOLLOWS
event/e83547bb,event/b5d7f108,FOLLOWS
event/b5d7f108,event/e2a3ea0c,FOLLOWS
event/e2a3ea0c,event/1c389ce8,FOLLOWS
event/1c389ce8,event/3402d2a9,FOLLOWS
event/3402d2a9,event/52fecc03,FOLLOWS
event/52fecc03,event/6e6d6965,FOLLOWS
event/6e6d6965,event/56ea152a,FOLLOWS
event/56ea152a,event/22a773ed,FOLLOWS
event/22a773ed,event/505bc858,FOLLOWS
event/505bc858,event/fbc4acbe,FOLLOWS
event/fbc4acbe,event/5b65ed8c,FOLLOWS
event/5b65ed8c,event/55065115,FOLLOWS
event/55065115,event/f04e0192,FOLLOWS
event/f04e0192,event/a5c9e3a2,FOLLOWS
event/a5c9e3a2,event/4920b3d3,FOLLOWS
event/4920b3d3,event/e9414769,FOLLOWS
event/e9414769,event/e0ebdedc,FOLLOWS
event/e0ebdedc,event/95740eb0,FOLLOWS
event/95740eb0,event/627a866f,FOLLOWS
event/627a866f,event/5a0d637e,FOLLOWS
event/5a0d637e,event/43acacf7,FOLLOWS
event/43acacf7,event/bbbd0604,FOLLOWS
