:START_ID,:END_ID,:TYPE
event/3bcd6c13,event/399db3c1,FOLLOWS
event/399db3c1,event/20315016,FOLLOWS
event/20315016,event/53eeff4c,FOLLOWS
event/53eeff4c,event/6606d37e,FOLLOWS
event/6606d37e,event/372a1c59,FOLLOWS
event/372a1c59,event/76eabf46,FOLLOWS
event/76eabf46,event/0d183420,FOLLOWS
event/0d183420,event/49c15961,FOLLOWS
event/49c15961,event/a51f0f29,FOLLOWS
event/a51f0f29,event/d32d7f88,FOLLOWS
event/d32d7f88,event/60bae95e,FOLLOWS
event/60bae95e,event/79fb6853,FOLLOWS
event/79fb6853,event/2cb7662a,FOLLOWS
event/2cb7662a,event/1ce99c7f,FOLLOWS
event/1ce99c7f,event/821d1a85,FOLLOWS
event/821d1a85,event/36cef954,FOLLOWS
event/36cef954,event/edb05980,FOLLOWS
event/edb05980,event/a30c6b5f,FOLLOWS
event/a30c6b5f,event/b875c8ad,FOLLOWS
event/b875c8ad,event/4ae963ff,FOLLOWS
event/4ae963ff,event/2ca0bcaf,FOLLOWS
event/2ca0bcaf,event/230330ad,FOLLOWS
event/230330ad,event/27777f1d,FOLLOWS
event/27777f1d,event/d814aa47,FOLLOWS
event/d814aa47,event/01cd91e0,FOLLOWS
event/01cd91e0,event/255b6dd1,FOLLOWS
event/255b6dd1,event/0eb02382,FOLLOWS
event/0eb02382,event/4e722a8d,FOLLOWS
event/4e722a8d,event/96d7094b,FOLLOWS
event/96d7094b,event/b47c920b,FOLLOWS
event/b47c920b,event/36c8e895,FOLLOWS
event/36c8e895,event/ae7d6a61,FOLLOWS
event/ae7d6a61,event/595dadc8,FOLLOWS
event/595dadc8,event/e853838d,FOLLOWS
event/e853838d,event/5325194c,FOLLOWS
event/5325194c,event/1724b172,FOLLOWS
event/1724b172,event/e9ad5a77,FOLLOWS
event/e9ad5a77,event/c0780b1e,FOLLOWS
event/c0780b1e,event/514818e6,FOLLOWS
event/514818e6,event/64932905,FOLLOWS
