:START_ID,:END_ID,:TYPE,weight
event/d7951680,why_unknown_man_initiates_interact/d992158f,PRODUCES_MOTIVATION,0.571
event/d7951680,why_unknown_man_appears_to_be_obse/4a846874,PRODUCES_MOTIVATION,0.429
event/17a713f4,why_unknown_man_may_be_expressing_/a8ba3265,PRODUCES_MOTIVATION,0.437
event/17a713f4,why_occurrence_happens_concurrentl/f8711e47,PRODUCES_MOTIVATION,0.562
event/26cdaf54,why_unknown_man_comments_specifica/1820ff64,PRODUCES_MOTIVATION,1.0
event/f6ae651f,why_narrator_is_recalling_an_earli/47334a2a,PRODUCES_MOTIVATION,0.636
event/f6ae651f,why_narrator's_physical_undersize_/1a510e8b,PRODUCES_MOTIVATION,0.364
event/cc4f048f,why_narrator’s_natural_physical_de/cc30bd94,PRODUCES_MOTIVATION,1.0
event/7c4425b7,why_narrator’s_general_physical_co/b2739d5d,PRODUCES_MOTIVATION,1.0
event/26e4bf50,why_unidentified_man_is_speaking_i/14055667,PRODUCES_MOTIVATION,1.0
event/0d64ea1c,why_unidentified_man_intends_to_in/3a634c26,PRODUCES_MOTIVATION,1.0
event/29c32345,why_unidentified_man_reinforces_se/c1e81f54,PRODUCES_MOTIVATION,1.0
event/9ad90b59,why_narrator_fears_the_man's_threa/faa1117e,PRODUCES_MOTIVATION,0.625
event/9ad90b59,why_power_imbalance_between_narrat/27fb922a,PRODUCES_MOTIVATION,0.375
event/6c65ea76,why_narrator_is_afraid_and_wants_t/d0d2f2af,PRODUCES_MOTIVATION,0.533
event/6c65ea76,why_man_has_placed_narrator_on_the/f3b720b2,PRODUCES_MOTIVATION,0.467
event/e675d3a4,why_man_wishes_to_control_or_posit/a3cdc343,PRODUCES_MOTIVATION,1.0
event/24bafd19,why_narrator_is_afraid_of_falling_/877990b9,PRODUCES_MOTIVATION,0.538
event/24bafd19,why_man’s_earlier_action_of_puttin/77eb1185,PRODUCES_MOTIVATION,0.462
event/96feff2f,why_narrator_feels_strong_fear_or_/c7613a93,PRODUCES_MOTIVATION,0.556
event/96feff2f,why_threatening_situation_with_the/08d3078a,PRODUCES_MOTIVATION,0.444
event/870c571b,why_the_man_wants_to_get_the_liste/5bb206de,PRODUCES_MOTIVATION,1.0
event/1eb7cb4f,why_the_man_seeks_information_abou/072cd6f4,PRODUCES_MOTIVATION,1.0
event/34922613,why_he_reacts_to_something_not_spe/aa89eac8,PRODUCES_MOTIVATION,1.0
event/4cb3e9ab,why_follows_immediately_after_star/1c708efb,PRODUCES_MOTIVATION,1.0
event/48d05394,why_he_ends_the_short_run/0e1a4cc0,PRODUCES_MOTIVATION,1.0
event/5fe95cb7,"why_he_may_be_checking_behind_him,/7a8c4e5a",PRODUCES_MOTIVATION,1.0
event/a6c40f9c,why_unspecified_man_previously_req/6d680176,PRODUCES_MOTIVATION,0.333
event/a6c40f9c,why_narrator_feels_timid_or_intimi/761007f4,PRODUCES_MOTIVATION,0.292
event/a6c40f9c,why_narrator_wants_to_identify_geo/a2e26516,PRODUCES_MOTIVATION,0.375
event/896e1544,why_power_imbalance_or_social_dist/b86db616,PRODUCES_MOTIVATION,0.538
event/896e1544,why_narrator_is_engaged_in_an_expl/081bbc1b,PRODUCES_MOTIVATION,0.462
event/ba8b47c9,why_he_has_just_returned_to_the_in/83fc967f,PRODUCES_MOTIVATION,1.0
event/e75b28f5,why_he_wishes_to_continue_or_renew/6f11b735,PRODUCES_MOTIVATION,1.0
event/c0b3806e,why_he_wants_to_identify_the_relat/2fedefc2,PRODUCES_MOTIVATION,1.0
event/8ee7e2eb,why_the_stranger_has_just_asked_pi/e753460f,PRODUCES_MOTIVATION,0.562
event/8ee7e2eb,why_pip_is_engaged_in_a_conversati/ae3e410a,PRODUCES_MOTIVATION,0.437
event/b1387a79,why_use_of_the_honorific_'sir'_imp/2100a168,PRODUCES_MOTIVATION,0.562
event/b1387a79,why_the_power_imbalance_between_th/2b2dc2d3,PRODUCES_MOTIVATION,0.437
event/a3d4bb77,why_unidentified_man_is_thinking_a/45f8e619,PRODUCES_MOTIVATION,0.5
event/a3d4bb77,why_unidentified_man_holds_power_o/f892d466,PRODUCES_MOTIVATION,0.5
event/47a76def,why_unidentified_man_is_deciding_w/3947daf9,PRODUCES_MOTIVATION,1.0
event/dd107795,why_unidentified_man_has_not_decid/47bd8092,PRODUCES_MOTIVATION,0.526
event/dd107795,why_unidentified_man_wants_to_inti/f99da370,PRODUCES_MOTIVATION,0.474
event/7b5c834b,why_unidentified_man_wants_informa/8dcbb688,PRODUCES_MOTIVATION,0.556
event/7b5c834b,why_unidentified_man_may_be_assess/38e01a3a,PRODUCES_MOTIVATION,0.444
event/588aaf26,why_narrator_is_responding_to_or_a/8bdeea51,PRODUCES_MOTIVATION,0.571
event/588aaf26,why_social_convention_to_identify_/d10ebf2b,PRODUCES_MOTIVATION,0.429
event/d3717949,why_narrator_repeatedly_addresses_/cc48c439,PRODUCES_MOTIVATION,0.562
event/d3717949,why_likely_power_or_status_differe/90815839,PRODUCES_MOTIVATION,0.437
event/1b882f23,why_unidentified_man_is_reacting_t/c5d1fcc1,PRODUCES_MOTIVATION,1.0
event/6d3f3d98,why_unidentified_man_may_be_checki/02fba767,PRODUCES_MOTIVATION,1.0
event/b440fa91,why_mysterious_man_is_assessing_hi/73b213c4,PRODUCES_MOTIVATION,0.429
event/b440fa91,why_mysterious_man_is_scrutinizing/51a14ca7,PRODUCES_MOTIVATION,0.571
event/3f0f9b37,why_mysterious_man_decides_to_act_/3665e8e0,PRODUCES_MOTIVATION,0.562
event/3f0f9b37,why_mysterious_man_likely_needs_he/c9ac3ebc,PRODUCES_MOTIVATION,0.437
event/0f1024d3,why_mysterious_man_aims_to_physica/aaa97cdd,PRODUCES_MOTIVATION,0.576
event/0f1024d3,why_mysterious_man_may_fear_pip_es/74fb672b,PRODUCES_MOTIVATION,0.424
event/bcc27092,why_mysterious_man_wants_to_physic/a10c7d69,PRODUCES_MOTIVATION,0.528
event/bcc27092,why_mysterious_man_may_be_position/3ac5445b,PRODUCES_MOTIVATION,0.472
event/09decda8,why_mysterious_man_uses_eye_contac/8d36662c,PRODUCES_MOTIVATION,0.559
event/09decda8,why_mysterious_man_is_closely_scru/d0f8db89,PRODUCES_MOTIVATION,0.441
event/1acbe782,why_pip_is_physically_constrained_/9b1114ed,PRODUCES_MOTIVATION,0.5
event/1acbe782,why_pip_feels_overwhelmed_and_powe/bab0e97c,PRODUCES_MOTIVATION,0.5
event/0311e6d6,why_pip_is_physically_overpowered_/a7ad3007,PRODUCES_MOTIVATION,0.514
event/0311e6d6,"why_the_man's_powerful,_intimidati/fee08ba3",PRODUCES_MOTIVATION,0.486
event/3df4532d,why_unidentified_man_is_threatenin/149bf637,PRODUCES_MOTIVATION,0.562
event/3df4532d,why_unidentified_man_needs_coopera/774ef113,PRODUCES_MOTIVATION,0.437
event/f441a389,why_unidentified_man_wants_to_know/24a9c3dc,PRODUCES_MOTIVATION,0.562
event/f441a389,why_unidentified_man_is_assessing_/da976a19,PRODUCES_MOTIVATION,0.437
event/6272095c,why_unidentified_man_explicitly_fr/6eca531f,PRODUCES_MOTIVATION,0.541
event/6272095c,why_pip_is_alone_and_vulnerable_wi/59c08b6b,PRODUCES_MOTIVATION,0.459
event/107fe649,why_unnamed_man_is_interrogating_t/25060044,PRODUCES_MOTIVATION,1.0
event/32871eaa,why_immediate_follow-up_to_each_qu/819404c9,PRODUCES_MOTIVATION,0.529
event/32871eaa,why_desire_to_intimidate_or_contro/9377b751,PRODUCES_MOTIVATION,0.471
event/521ed19d,why_physical_tilting_by_the_unname/87d65934,PRODUCES_MOTIVATION,1.0
event/b7555a67,why_physical_imbalance_and_threate/92e7f43c,PRODUCES_MOTIVATION,1.0
event/8825d634,"why_abel_magwitch_needs_a_file,_li/457e023a",PRODUCES_MOTIVATION,0.529
event/8825d634,why_abel_magwitch_is_threatening_p/643f9fde,PRODUCES_MOTIVATION,0.471
event/fbcf24ae,why_abel_magwitch_wants_to_reinfor/f1589c4b,PRODUCES_MOTIVATION,1.0
event/f3027707,why_abel_magwitch_needs_food_to_su/2efc71a7,PRODUCES_MOTIVATION,0.543
event/f3027707,why_abel_magwitch_is_issuing_speci/6219a083,PRODUCES_MOTIVATION,0.457
event/f347a4f6,why_abel_magwitch_repeats_the_phys/305f7073,PRODUCES_MOTIVATION,1.0
event/752c41b7,why_abel_magwitch_clarifies_that_p/a66ac4b9,PRODUCES_MOTIVATION,1.0
event/786606eb,why_abel_magwitch_continues_using_/31e92309,PRODUCES_MOTIVATION,1.0
event/c1646130,why_abel_magwitch_wants_to_ensure_/a49c12be,PRODUCES_MOTIVATION,0.526
event/c1646130,why_abel_magwitch_uses_graphic_vio/2bd8bc50,PRODUCES_MOTIVATION,0.474
event/facd026d,why_abel_magwitch_reinforces_his_v/912b2279,PRODUCES_MOTIVATION,1.0
event/22c10457,why_abel_magwitch_repeatedly_tilts/b2f08838,PRODUCES_MOTIVATION,1.0
event/a3216188,why_convict's_earlier_threatening_/ef9dbc6e,PRODUCES_MOTIVATION,1.0
event/9d7957fa,why_pip's_intense_fear_and_physica/a62286c2,PRODUCES_MOTIVATION,1.0
event/9b9765db,why_pip's_fear_of_falling_or_colla/a693b5a4,PRODUCES_MOTIVATION,0.562
event/9b9765db,why_pip's_dread_of_the_convict_and/68987b99,PRODUCES_MOTIVATION,0.437
event/cf1b80fd,why_pip_wants_physical_stability_t/85787909,PRODUCES_MOTIVATION,0.562
event/cf1b80fd,why_pip's_fear_of_being_sick_in_fr/6e263d54,PRODUCES_MOTIVATION,0.437
event/008852c4,why_pip_feels_giddy_and_anticipate/3b6eb935,PRODUCES_MOTIVATION,1.0
event/a523f8ee,why_pip_wants_to_appease_the_convi/2740c026,PRODUCES_MOTIVATION,0.529
event/a523f8ee,why_pip's_desire_to_avoid_angering/ada81999,PRODUCES_MOTIVATION,0.471
event/778f70a6,why_unnamed_man_wants_to_intimidat/764cd497,PRODUCES_MOTIVATION,0.529
event/778f70a6,why_unnamed_man_is_threatening_pip/6acbf264,PRODUCES_MOTIVATION,0.471
event/6523413c,why_unnamed_man_shakes_pip_violent/c685caf5,PRODUCES_MOTIVATION,1.0
event/ad2aade9,why_violent_motion_creates_a_disto/7ee1dda4,PRODUCES_MOTIVATION,0.562
event/ad2aade9,why_pip’s_frightened_and_overwhelm/b567ac52,PRODUCES_MOTIVATION,0.437
event/d50c7eca,why_unnamed_man_wants_to_keep_pip_/3f8a6c41,PRODUCES_MOTIVATION,0.543
event/d50c7eca,why_ongoing_attempt_to_intimidate_/c5632785,PRODUCES_MOTIVATION,0.457
event/b97b9705,why_unnamed_man_is_issuing_threats/ab342821,PRODUCES_MOTIVATION,0.514
event/b97b9705,why_unnamed_man’s_broader_goal_of_/53a2acea,PRODUCES_MOTIVATION,0.486
event/453b314b,why_unnamed_man’s_threatening_mann/295895be,PRODUCES_MOTIVATION,0.541
event/453b314b,why_pip’s_vulnerable_position_as_a/15f609e7,PRODUCES_MOTIVATION,0.459
event/aab7946a,why_abel_magwitch_needs_tools_(fil/9d9ca714,PRODUCES_MOTIVATION,0.529
event/aab7946a,why_abel_magwitch_is_threatening_p/0a6d6de3,PRODUCES_MOTIVATION,0.471
event/52204136,why_abel_magwitch_needs_a_discreet/fc2e24ea,PRODUCES_MOTIVATION,0.529
event/52204136,why_abel_magwitch_wants_to_ensure_/5649a655,PRODUCES_MOTIVATION,0.471
event/7ec7eac5,why_abel_magwitch_fears_being_betr/45dffe86,PRODUCES_MOTIVATION,0.514
event/7ec7eac5,why_abel_magwitch_is_using_threats/341d9ea5,PRODUCES_MOTIVATION,0.486
event/2a37fd23,why_abel_magwitch_wants_to_ensure_/9a28ce47,PRODUCES_MOTIVATION,0.541
event/2a37fd23,why_abel_magwitch_is_desperate_and/803330db,PRODUCES_MOTIVATION,0.459
event/1d51f09d,why_abel_magwitch_uses_a_condition/0d84a1cb,PRODUCES_MOTIVATION,0.543
event/1d51f09d,why_abel_magwitch_recognizes_pip's/27662349,PRODUCES_MOTIVATION,0.457
event/24f7ffd8,why_abel_magwitch_wants_exact_comp/0527d895,PRODUCES_MOTIVATION,0.529
event/24f7ffd8,why_abel_magwitch_distrusts_others/f3bcb48c,PRODUCES_MOTIVATION,0.471
event/ee2cad29,why_abel_magwitch_wants_to_increas/ca22d645,PRODUCES_MOTIVATION,0.528
event/ee2cad29,why_abel_magwitch_is_deliberately_/c1cc5180,PRODUCES_MOTIVATION,0.472
event/c2b35eeb,why_abel_magwitch_wants_pip_to_bel/2f38d4a9,PRODUCES_MOTIVATION,0.543
event/c2b35eeb,why_a_hyperbolic_self-description_/b86e2da1,PRODUCES_MOTIVATION,0.457
event/77c8ccb0,why_abel_magwitch_wants_pip_to_bel/982e7596,PRODUCES_MOTIVATION,0.543
event/77c8ccb0,why_abel_magwitch_suggests_account/29e22ce4,PRODUCES_MOTIVATION,0.457
event/fd26d712,why_abel_magwitch_threatens_to_tea/e630a1f2,PRODUCES_MOTIVATION,0.526
event/fd26d712,why_abel_magwitch_claims_to_have_a/fc20b496,PRODUCES_MOTIVATION,0.474
event/a91c9df4,why_speaker_wants_to_impress_dange/5f01c5bd,PRODUCES_MOTIVATION,1.0
event/8df4c44b,why_speaker_wants_to_persuade_boy_/224d8eac,PRODUCES_MOTIVATION,1.0
event/4954843b,why_boy_attempts_to_protect_himsel/f02d28b8,PRODUCES_MOTIVATION,1.0
event/0dfd593f,why_boy_seeks_comfort_and_safety/c065d3fb,PRODUCES_MOTIVATION,1.0
event/eb4d75a7,why_boy_tries_to_increase_feeling_/2f39ba9f,PRODUCES_MOTIVATION,1.0
event/53ce185b,why_boy_attempts_to_hide_himself_p/fabac6f1,PRODUCES_MOTIVATION,1.0
event/8099b1d2,why_boy's_self-protective_actions_/a0d8fb25,PRODUCES_MOTIVATION,1.0
event/da031a4e,why_young_man_is_characterized_as_/de67e6ae,PRODUCES_MOTIVATION,1.0
event/438b3a3a,why_young_man_is_depicted_as_inten/2bcd149d,PRODUCES_MOTIVATION,1.0
event/76c84292,why_narrator_wants_to_convince_boy/aa6a8b76,PRODUCES_MOTIVATION,1.0
event/eb0c3532,why_narrator_claims_to_protect_boy/f47c580d,PRODUCES_MOTIVATION,1.0
event/b4cb2d71,why_effort_required_to_restrain_th/9a067041,PRODUCES_MOTIVATION,1.0
event/9c5e2db1,why_narrator_wants_to_compel_the_b/ca6a55f8,PRODUCES_MOTIVATION,1.0
event/d891be15,why_abel_magwitch_previously_deman/203c02d3,PRODUCES_MOTIVATION,1.0
