:START_ID,:END_ID,:TYPE,specificity
event/a7344f50,"place_near_the_church,_overlooking_the_flat_in-shore_among_the_alder-trees_and_pollards/c248356f",PRODUCES_LOCATION,0.8
event/589d6cf7,"place_on_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/a0b7c092",PRODUCES_LOCATION,0.8
event/b60966ab,place_churchyard_(implied)/29733e65,PRODUCES_LOCATION,0.8
event/ad9d9f83,place_churchyard_(implied)/f7a454d1,PRODUCES_LOCATION,0.8
event/fbe8a573,place_churchyard_(implied)/80e5e7d8,PRODUCES_LOCATION,0.8
event/c1b96da9,place_churchyard_near_church_and_tombstones/49db3993,PRODUCES_LOCATION,0.8
event/c9e36e7d,place_churchyard_near_church_and_tombstones/46608779,PRODUCES_LOCATION,0.8
event/30115faa,place_on_a_high_tombstone/c6cf1c3c,PRODUCES_LOCATION,0.8
event/38b56deb,place_on_a_high_tombstone/3681ba74,PRODUCES_LOCATION,0.8
event/3918fbb7,place_churchyard_near_tombstone/54804cd6,PRODUCES_LOCATION,0.8
event/26e4bf50,place_unspecified_location/76ba5ccf,PRODUCES_LOCATION,0.8
event/0d64ea1c,place_unspecified_location/0d746e2f,PRODUCES_LOCATION,0.8
event/29c32345,place_unspecified_location/e2be157c,PRODUCES_LOCATION,0.8
event/9ad90b59,place_by_the_tombstone/9f5041e0,PRODUCES_LOCATION,0.8
event/6c65ea76,place_on_the_tombstone/0c279cb2,PRODUCES_LOCATION,0.8
event/e675d3a4,place_on_the_tombstone/a79e8c0a,PRODUCES_LOCATION,0.8
event/24bafd19,place_on_the_tombstone/888ff293,PRODUCES_LOCATION,0.8
event/96feff2f,place_by_the_tombstone/5f36bf50,PRODUCES_LOCATION,0.8
event/a6c40f9c,place_unspecified_immediate_setting_with_the_addressed_man/a8bc85c2,PRODUCES_LOCATION,0.8
event/896e1544,place_unspecified_immediate_setting_with_the_addressed_man/854f73fd,PRODUCES_LOCATION,0.8
event/8ee7e2eb,place_unspecified_location_(context_of_prior_conversation)/9c4979f5,PRODUCES_LOCATION,0.8
event/b1387a79,place_unspecified_location_(context_of_prior_conversation)/04a67ac1,PRODUCES_LOCATION,0.8
event/a3d4bb77,place_unspecified_location/944528c2,PRODUCES_LOCATION,0.8
event/47a76def,place_unspecified_location/a48dac78,PRODUCES_LOCATION,0.8
event/dd107795,place_unspecified_location/524299fe,PRODUCES_LOCATION,0.8
event/7b5c834b,place_unspecified_location/170be89a,PRODUCES_LOCATION,0.8
event/b440fa91,place_near_pip's_tombstone/d75cf77c,PRODUCES_LOCATION,0.8
event/3f0f9b37,place_pip's_tombstone/08f00753,PRODUCES_LOCATION,0.8
event/0f1024d3,place_pip's_tombstone/1b373bcc,PRODUCES_LOCATION,0.8
event/bcc27092,place_pip's_tombstone/a67195fb,PRODUCES_LOCATION,0.8
event/09decda8,place_pip's_tombstone/5ad46054,PRODUCES_LOCATION,0.8
event/1acbe782,place_pip's_tombstone/14e88bc6,PRODUCES_LOCATION,0.8
event/0311e6d6,place_pip's_tombstone/81d103d8,PRODUCES_LOCATION,0.8
event/3df4532d,place_unspecified_outdoor_location_(near_river_and_marshes)/0ad1df5b,PRODUCES_LOCATION,0.8
event/f441a389,place_unspecified_outdoor_location_(near_river_and_marshes)/4122c432,PRODUCES_LOCATION,0.8
event/6272095c,place_unspecified_outdoor_location_(near_river_and_marshes)/1d7682c9,PRODUCES_LOCATION,0.8
event/107fe649,place_unspecified_location/2a54e343,PRODUCES_LOCATION,0.8
event/32871eaa,place_unspecified_location/c1a92090,PRODUCES_LOCATION,0.8
event/521ed19d,place_unspecified_location/508226a5,PRODUCES_LOCATION,0.8
event/b7555a67,place_unspecified_location/5a52fd87,PRODUCES_LOCATION,0.8
event/778f70a6,place_churchyard_(near_the_church)/55f0b064,PRODUCES_LOCATION,0.8
event/6523413c,place_churchyard_(near_the_church)/a5d38d05,PRODUCES_LOCATION,0.8
event/ad2aade9,"place_churchyard,_viewing_the_church/5ea8539a",PRODUCES_LOCATION,0.8
event/d50c7eca,place_on_the_top_of_the_stone_in_the_churchyard/17d925e0,PRODUCES_LOCATION,0.8
event/b97b9705,place_on_the_top_of_the_stone_in_the_churchyard/390ca6dc,PRODUCES_LOCATION,0.8
event/453b314b,place_on_the_top_of_the_stone_in_the_churchyard/700d9f67,PRODUCES_LOCATION,0.8
event/aab7946a,place_unspecified_outdoor_location_near_the_old_battery/8335e6cb,PRODUCES_LOCATION,0.8
event/52204136,place_that_old_battery_over_yonder/6345bc24,PRODUCES_LOCATION,0.8
event/7ec7eac5,place_unspecified_outdoor_location_near_the_old_battery/4a243731,PRODUCES_LOCATION,0.8
event/2a37fd23,place_unspecified_outdoor_location_near_the_old_battery/de83f803,PRODUCES_LOCATION,0.8
event/1d51f09d,place_unspecified_outdoor_location_near_the_old_battery/56865e27,PRODUCES_LOCATION,0.8
event/24f7ffd8,place_unspecified_outdoor_location_near_the_old_battery/1bf5feae,PRODUCES_LOCATION,0.8
event/ee2cad29,place_unspecified_outdoor_location_near_the_old_battery/940aa604,PRODUCES_LOCATION,0.8
event/c2b35eeb,place_unspecified_outdoor_location_near_the_old_battery/b542507d,PRODUCES_LOCATION,0.8
event/77c8ccb0,place_unspecified_outdoor_location_near_the_old_battery/79aa5adc,PRODUCES_LOCATION,0.8
event/fd26d712,place_unspecified_outdoor_location_near_the_old_battery/a6d666f1,PRODUCES_LOCATION,0.8
event/4954843b,place_boy's_room_door/d6828e14,PRODUCES_LOCATION,0.8
event/0dfd593f,place_bed/055b81c3,PRODUCES_LOCATION,0.8
event/eb4d75a7,place_bed/e5857444,PRODUCES_LOCATION,0.8
event/53ce185b,place_bed/39347b4b,PRODUCES_LOCATION,0.8
event/8099b1d2,place_bed/81d22b73,PRODUCES_LOCATION,0.8
event/da031a4e,place_unspecified_place_where_boy_hides/107331c0,PRODUCES_LOCATION,0.8
event/438b3a3a,place_unspecified_place_where_boy_hides/e40cb412,PRODUCES_LOCATION,0.8
event/d891be15,place_unspecified/4e00abf6,PRODUCES_LOCATION,0.8
event/d47bb26d,place_unspecified/ea1e0a32,PRODUCES_LOCATION,0.8
event/63141bdd,place_the_battery/743f0fac,PRODUCES_LOCATION,0.8
event/c3fe378d,place_the_cold_wet_flat/45652d5e,PRODUCES_LOCATION,0.8
event/2e38448f,place_the_cold_wet_flat/462d445c,PRODUCES_LOCATION,0.8
event/df212465,place_the_cold_wet_flat/a3f34886,PRODUCES_LOCATION,0.8
event/a2c9d6b0,place_the_cold_wet_flat/a6ce8792,PRODUCES_LOCATION,0.8
event/9723f584,place_near_the_low_church_wall/58f465c2,PRODUCES_LOCATION,0.8
event/44f2277b,place_near_the_low_church_wall/2493eccf,PRODUCES_LOCATION,0.8
event/3bcd6c13,place_towards_the_low_church_wall/3d8aceae,PRODUCES_LOCATION,0.8
event/399db3c1,place_in_the_churchyard_near_the_low_church_wall/92aa9600,PRODUCES_LOCATION,0.8
event/20315016,place_among_the_nettles_and_the_brambles_that_bound_the_green_mounds/bf4f87eb,PRODUCES_LOCATION,0.8
event/53eeff4c,place_in_the_churchyard/76d9ed29,PRODUCES_LOCATION,0.8
event/6606d37e,place_among_the_graves_in_the_churchyard/ecfa1206,PRODUCES_LOCATION,0.8
event/372a1c59,place_among_the_graves_in_the_churchyard/70e4c7b6,PRODUCES_LOCATION,0.8
event/76eabf46,place_low_church_wall/f12bd6de,PRODUCES_LOCATION,0.8
event/0d183420,place_low_church_wall/b59f5c31,PRODUCES_LOCATION,0.8
event/49c15961,place_low_church_wall/49f04f29,PRODUCES_LOCATION,0.8
event/a51f0f29,place_near_the_low_church_wall/651c8d5e,PRODUCES_LOCATION,0.8
event/d32d7f88,place_towards_home/7f56ef35,PRODUCES_LOCATION,0.8
event/60bae95e,place_towards_home/1000d5d6,PRODUCES_LOCATION,0.8
event/79fb6853,place_on_the_way_towards_home_(marsh_area_near_church_and_river)/c549cb33,PRODUCES_LOCATION,0.8
event/2cb7662a,"place_towards_the_river,_on_the_marshes/7480d68d",PRODUCES_LOCATION,0.8
event/1ce99c7f,"place_towards_the_river,_on_the_marshes/7192c063",PRODUCES_LOCATION,0.8
event/821d1a85,place_among_the_great_stones_in_the_marshes_near_the_river/14bb1cc1,PRODUCES_LOCATION,0.8
event/36cef954,"place_marshes_near_the_river,_among_the_great_stones/360a675d",PRODUCES_LOCATION,0.8
event/edb05980,place_marshes/7f8ac0e9,PRODUCES_LOCATION,0.8
event/a30c6b5f,place_the_marshes/c2796d4f,PRODUCES_LOCATION,0.8
event/b875c8ad,place_the_marshes/fab71414,PRODUCES_LOCATION,0.8
event/4ae963ff,place_the_river/c2d1104a,PRODUCES_LOCATION,0.8
event/2ca0bcaf,place_the_sky_above_the_marshes/89d377fb,PRODUCES_LOCATION,0.8
event/230330ad,place_the_marshes_and_surrounding_landscape/f4ae19ab,PRODUCES_LOCATION,0.8
event/27777f1d,place_edge_of_the_river/42e1fc0f,PRODUCES_LOCATION,0.8
event/d814aa47,place_edge_of_the_river/320af7d0,PRODUCES_LOCATION,0.8
event/01cd91e0,place_river_(implied_shipping_channel)/ec5eca8a,PRODUCES_LOCATION,0.8
event/255b6dd1,place_near_the_beacon/8ed0182c,PRODUCES_LOCATION,0.8
event/0eb02382,place_edge_of_the_river_/_at_the_gibbet/335582e4,PRODUCES_LOCATION,0.8
event/4e722a8d,"place_marshes_near_the_river,_towards_the_gibbet/4599ab06",PRODUCES_LOCATION,0.8
event/96d7094b,place_edge_of_the_river_(pip’s_vantage)/e09e6576,PRODUCES_LOCATION,0.8
event/b47c920b,place_gibbet_(imagined)/f2335b05,PRODUCES_LOCATION,0.8
event/36c8e895,place_gibbet_(imagined)/282ca168,PRODUCES_LOCATION,0.8
event/ae7d6a61,place_unspecified_outdoor_location/3d2ad278,PRODUCES_LOCATION,0.8
event/595dadc8,place_unspecified_outdoor_location/ce1b2ca1,PRODUCES_LOCATION,0.8
event/e853838d,place_field_with_cattle_(outdoors)/5eb603b0,PRODUCES_LOCATION,0.8
event/5325194c,place_field_with_cattle_(outdoors)/c56276a5,PRODUCES_LOCATION,0.8
event/1724b172,place_field_with_cattle_(outdoors)/4a4f3bf9,PRODUCES_LOCATION,0.8
event/e9ad5a77,place_unspecified_outdoor_location/adf372cf,PRODUCES_LOCATION,0.8
event/c0780b1e,place_unspecified_outdoor_location/bdb83ce4,PRODUCES_LOCATION,0.8
event/514818e6,place_unspecified_outdoor_location/2d51fa56,PRODUCES_LOCATION,0.8
event/64932905,place_from_the_outdoor_location_to_philip_pirrip's_home/93973210,PRODUCES_LOCATION,0.8
event/f8e05f87,place_among_the_graves_at_the_side_of_the_church_porch/9660a5fa,PRODUCES_LOCATION,0.5
event/c3932c02,place_among_the_graves_at_the_side_of_the_church_porch/54d87422,PRODUCES_LOCATION,0.5
event/db9a0998,place_among_the_graves_at_the_side_of_the_church_porch/d9e98b09,PRODUCES_LOCATION,0.5
event/023c9b67,place_among_the_graves_at_the_side_of_the_church_porch/e726b944,PRODUCES_LOCATION,0.5
event/e6bb2642,place_among_the_graves_at_the_side_of_the_church_porch/0e81c67e,PRODUCES_LOCATION,0.5
event/ca7a388b,place_among_the_graves_at_the_side_of_the_church_porch/d9fe377b,PRODUCES_LOCATION,0.5
event/53cc1d59,place_among_the_graves_at_the_side_of_the_church_porch/496fb852,PRODUCES_LOCATION,0.5
event/b4f8d757,place_among_the_graves_at_the_side_of_the_church_porch/2ac8dedf,PRODUCES_LOCATION,0.5
event/20b5fef3,place_among_the_graves_at_the_side_of_the_church_porch/68fdd769,PRODUCES_LOCATION,0.5
event/11976c1f,place_among_the_graves_at_the_side_of_the_church_porch/cf0bd7ad,PRODUCES_LOCATION,0.5
event/720517ba,place_among_the_graves_at_the_side_of_the_church_porch/cc489348,PRODUCES_LOCATION,0.5
event/7a989934,place_among_the_graves_at_the_side_of_the_church_porch/0ac3ee56,PRODUCES_LOCATION,0.5
event/62862b69,place_among_the_graves_at_the_side_of_the_church_porch/1caaaa9f,PRODUCES_LOCATION,0.5
event/a66f594a,place_among_the_graves_at_the_side_of_the_church_porch/8619703f,PRODUCES_LOCATION,0.5
event/6ca104b8,place_among_the_graves_at_the_side_of_the_church_porch/26009211,PRODUCES_LOCATION,0.5
event/ddbeb2dc,place_among_the_graves_at_the_side_of_the_church_porch/49c4f9a9,PRODUCES_LOCATION,0.5
event/5d0b2307,place_among_the_graves_at_the_side_of_the_church_porch/acd74d1d,PRODUCES_LOCATION,0.5
event/797dd73b,place_among_the_graves_at_the_side_of_the_church_porch/1d5fd186,PRODUCES_LOCATION,0.5
event/dec1710a,place_among_the_graves_at_the_side_of_the_church_porch/ff94b03c,PRODUCES_LOCATION,0.5
event/85a97a09,place_among_the_graves_at_the_side_of_the_church_porch/6bbf0edb,PRODUCES_LOCATION,0.5
event/d7951680,place_churchyard_near_tombstone/3ba66abe,PRODUCES_LOCATION,0.5
event/17a713f4,place_churchyard_near_tombstone/e446b5ff,PRODUCES_LOCATION,0.5
event/26cdaf54,place_churchyard_near_tombstone/1e59aa5c,PRODUCES_LOCATION,0.5
event/f6ae651f,place_churchyard_near_tombstone/a33b1e00,PRODUCES_LOCATION,0.5
event/cc4f048f,place_churchyard_near_tombstone/558a3847,PRODUCES_LOCATION,0.5
event/7c4425b7,place_churchyard_near_tombstone/2a2a25a5,PRODUCES_LOCATION,0.5
event/870c571b,place_by_the_tombstone/989d5535,PRODUCES_LOCATION,0.5
event/1eb7cb4f,place_by_the_tombstone/aa074a60,PRODUCES_LOCATION,0.5
event/34922613,place_by_the_tombstone/9e0c933c,PRODUCES_LOCATION,0.5
event/4cb3e9ab,place_by_the_tombstone/3a174937,PRODUCES_LOCATION,0.5
event/48d05394,place_by_the_tombstone/1e908a76,PRODUCES_LOCATION,0.5
event/5fe95cb7,place_by_the_tombstone/c8a4d481,PRODUCES_LOCATION,0.5
event/ba8b47c9,place_unspecified_immediate_setting_with_the_addressed_man/2c2ce5a1,PRODUCES_LOCATION,0.5
event/e75b28f5,place_unspecified_immediate_setting_with_the_addressed_man/40f87fa3,PRODUCES_LOCATION,0.5
event/c0b3806e,place_unspecified_immediate_setting_with_the_addressed_man/ccc4b39c,PRODUCES_LOCATION,0.5
event/588aaf26,place_unspecified_location/94e6be22,PRODUCES_LOCATION,0.5
event/d3717949,place_unspecified_location/0b2890ee,PRODUCES_LOCATION,0.5
event/1b882f23,place_unspecified_location/a4d59090,PRODUCES_LOCATION,0.5
event/6d3f3d98,place_unspecified_location/0148bb9d,PRODUCES_LOCATION,0.5
event/8825d634,place_unspecified_location/3f2cfef7,PRODUCES_LOCATION,0.5
event/fbcf24ae,place_unspecified_location/0cabd501,PRODUCES_LOCATION,0.5
event/f3027707,place_unspecified_location/384e9f12,PRODUCES_LOCATION,0.5
event/f347a4f6,place_unspecified_location/db15eaba,PRODUCES_LOCATION,0.5
event/752c41b7,place_unspecified_location/1c9f7c93,PRODUCES_LOCATION,0.5
event/786606eb,place_unspecified_location/19569df7,PRODUCES_LOCATION,0.5
event/c1646130,place_unspecified_location/afb2c052,PRODUCES_LOCATION,0.5
event/facd026d,place_unspecified_location/8e5d26fc,PRODUCES_LOCATION,0.5
event/22c10457,place_unspecified_location/99b4a449,PRODUCES_LOCATION,0.5
event/a3216188,place_unspecified_location/3d453a24,PRODUCES_LOCATION,0.5
event/9d7957fa,place_unspecified_location/c3df6f45,PRODUCES_LOCATION,0.5
event/9b9765db,place_unspecified_location/6d2446ee,PRODUCES_LOCATION,0.5
event/cf1b80fd,place_unspecified_location/5877223f,PRODUCES_LOCATION,0.5
event/008852c4,place_unspecified_location/aaeef807,PRODUCES_LOCATION,0.5
event/a523f8ee,place_unspecified_location/786b0fa1,PRODUCES_LOCATION,0.5
event/a91c9df4,place_unspecified_outdoor_location_near_the_old_battery/92eb4e16,PRODUCES_LOCATION,0.5
event/8df4c44b,place_unspecified_outdoor_location_near_the_old_battery/fa162b2e,PRODUCES_LOCATION,0.5
event/76c84292,place_unspecified_place_where_boy_hides/a45ec8d6,PRODUCES_LOCATION,0.5
event/eb0c3532,place_unspecified_place_where_boy_hides/20d093c9,PRODUCES_LOCATION,0.5
event/b4cb2d71,place_unspecified_place_where_boy_hides/75d8cd28,PRODUCES_LOCATION,0.5
event/9c5e2db1,place_unspecified_place_where_boy_hides/a25e301a,PRODUCES_LOCATION,0.5
event/6a91b3a7,place_the_battery/eebdf6a5,PRODUCES_LOCATION,0.5
event/95a43143,place_the_battery/9a44a3af,PRODUCES_LOCATION,0.5
event/c8e436e5,place_the_battery/b66dc641,PRODUCES_LOCATION,0.5
event/de4bc7aa,place_the_battery/9eb0f16d,PRODUCES_LOCATION,0.5
event/743d4fbc,place_the_battery/52dfb053,PRODUCES_LOCATION,0.5
event/c34319de,place_the_battery/1d355dca,PRODUCES_LOCATION,0.5
event/bb95cb0c,place_the_battery/7d77ce44,PRODUCES_LOCATION,0.5
event/6d657910,place_the_battery/4a80fe4b,PRODUCES_LOCATION,0.5
