:START_ID,:END_ID,:TYPE,specificity
place_churchyard_near_tombstone/e446b5ff,event/26cdaf54,HOSTS,0.5
place_churchyard_near_tombstone/1e59aa5c,event/f6ae651f,HOSTS,0.5
place_churchyard_near_tombstone/a33b1e00,event/cc4f048f,HOSTS,0.5
place_churchyard_near_tombstone/558a3847,event/7c4425b7,HOSTS,0.5
place_unspecified_location/76ba5ccf,event/0d64ea1c,HOSTS,0.8
place_unspecified_location/0d746e2f,event/29c32345,HOSTS,0.8
place_unspecified_location/e2be157c,event/a3d4bb77,HOSTS,0.8
place_unspecified_location/944528c2,event/47a76def,HOSTS,0.8
place_unspecified_location/a48dac78,event/dd107795,HOSTS,0.8
place_unspecified_location/524299fe,event/7b5c834b,HOSTS,0.8
place_unspecified_location/170be89a,event/588aaf26,HOSTS,0.8
place_unspecified_location/94e6be22,event/d3717949,HOSTS,0.5
place_unspecified_location/0b2890ee,event/1b882f23,HOSTS,0.5
place_unspecified_location/a4d59090,event/6d3f3d98,HOSTS,0.5
place_unspecified_location/0148bb9d,event/107fe649,HOSTS,0.5
place_unspecified_location/2a54e343,event/32871eaa,HOSTS,0.8
place_unspecified_location/c1a92090,event/521ed19d,HOSTS,0.8
place_unspecified_location/508226a5,event/b7555a67,HOSTS,0.8
place_unspecified_location/5a52fd87,event/8825d634,HOSTS,0.8
place_unspecified_location/3f2cfef7,event/fbcf24ae,HOSTS,0.5
place_unspecified_location/0cabd501,event/f3027707,HOSTS,0.5
place_unspecified_location/384e9f12,event/f347a4f6,HOSTS,0.5
place_unspecified_location/db15eaba,event/752c41b7,HOSTS,0.5
place_unspecified_location/1c9f7c93,event/786606eb,HOSTS,0.5
place_unspecified_location/19569df7,event/c1646130,HOSTS,0.5
place_unspecified_location/afb2c052,event/facd026d,HOSTS,0.5
place_unspecified_location/8e5d26fc,event/22c10457,HOSTS,0.5
place_unspecified_location/99b4a449,event/a3216188,HOSTS,0.5
place_unspecified_location/3d453a24,event/9d7957fa,HOSTS,0.5
place_unspecified_location/c3df6f45,event/9b9765db,HOSTS,0.5
place_unspecified_location/6d2446ee,event/cf1b80fd,HOSTS,0.5
place_unspecified_location/5877223f,event/008852c4,HOSTS,0.5
place_unspecified_location/aaeef807,event/a523f8ee,HOSTS,0.5
place_by_the_tombstone/9f5041e0,event/96feff2f,HOSTS,0.8
place_by_the_tombstone/5f36bf50,event/870c571b,HOSTS,0.8
place_by_the_tombstone/989d5535,event/1eb7cb4f,HOSTS,0.5
place_by_the_tombstone/aa074a60,event/34922613,HOSTS,0.5
place_by_the_tombstone/9e0c933c,event/4cb3e9ab,HOSTS,0.5
place_by_the_tombstone/3a174937,event/48d05394,HOSTS,0.5
place_by_the_tombstone/1e908a76,event/5fe95cb7,HOSTS,0.5
place_on_the_tombstone/0c279cb2,event/e675d3a4,HOSTS,0.8
place_on_the_tombstone/a79e8c0a,event/24bafd19,HOSTS,0.8
place_unspecified_immediate_setting_with_the_addressed_man/a8bc85c2,event/896e1544,HOSTS,0.8
place_unspecified_immediate_setting_with_the_addressed_man/854f73fd,event/ba8b47c9,HOSTS,0.8
place_unspecified_immediate_setting_with_the_addressed_man/2c2ce5a1,event/e75b28f5,HOSTS,0.5
place_unspecified_immediate_setting_with_the_addressed_man/40f87fa3,event/c0b3806e,HOSTS,0.5
place_unspecified_location_(context_of_prior_conversation)/9c4979f5,event/b1387a79,HOSTS,0.8
place_pip's_tombstone/08f00753,event/0f1024d3,HOSTS,0.8
place_pip's_tombstone/1b373bcc,event/bcc27092,HOSTS,0.8
place_pip's_tombstone/a67195fb,event/09decda8,HOSTS,0.8
place_pip's_tombstone/5ad46054,event/1acbe782,HOSTS,0.8
place_pip's_tombstone/14e88bc6,event/0311e6d6,HOSTS,0.8
place_unspecified_outdoor_location_(near_river_and_marshes)/0ad1df5b,event/f441a389,HOSTS,0.8
place_unspecified_outdoor_location_(near_river_and_marshes)/4122c432,event/6272095c,HOSTS,0.8
place_churchyard_(near_the_church)/55f0b064,event/6523413c,HOSTS,0.8
place_on_the_top_of_the_stone_in_the_churchyard/17d925e0,event/b97b9705,HOSTS,0.8
place_on_the_top_of_the_stone_in_the_churchyard/390ca6dc,event/453b314b,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/8335e6cb,event/7ec7eac5,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/4a243731,event/2a37fd23,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/de83f803,event/1d51f09d,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/56865e27,event/24f7ffd8,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/1bf5feae,event/ee2cad29,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/940aa604,event/c2b35eeb,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/b542507d,event/77c8ccb0,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/79aa5adc,event/fd26d712,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/a6d666f1,event/a91c9df4,HOSTS,0.8
place_unspecified_outdoor_location_near_the_old_battery/92eb4e16,event/8df4c44b,HOSTS,0.5
place_bed/055b81c3,event/eb4d75a7,HOSTS,0.8
place_bed/e5857444,event/53ce185b,HOSTS,0.8
place_bed/39347b4b,event/8099b1d2,HOSTS,0.8
place_unspecified_place_where_boy_hides/107331c0,event/438b3a3a,HOSTS,0.8
place_unspecified_place_where_boy_hides/e40cb412,event/76c84292,HOSTS,0.8
place_unspecified_place_where_boy_hides/a45ec8d6,event/eb0c3532,HOSTS,0.5
place_unspecified_place_where_boy_hides/20d093c9,event/b4cb2d71,HOSTS,0.5
place_unspecified_place_where_boy_hides/75d8cd28,event/9c5e2db1,HOSTS,0.5
place_the_battery/743f0fac,event/6a91b3a7,HOSTS,0.8
place_the_battery/eebdf6a5,event/95a43143,HOSTS,0.5
place_the_battery/9a44a3af,event/c8e436e5,HOSTS,0.5
place_the_battery/b66dc641,event/de4bc7aa,HOSTS,0.5
place_the_battery/9eb0f16d,event/743d4fbc,HOSTS,0.5
place_the_battery/52dfb053,event/c34319de,HOSTS,0.5
place_the_battery/1d355dca,event/bb95cb0c,HOSTS,0.5
place_the_battery/7d77ce44,event/6d657910,HOSTS,0.5
place_the_cold_wet_flat/45652d5e,event/2e38448f,HOSTS,0.8
place_the_cold_wet_flat/462d445c,event/df212465,HOSTS,0.8
place_the_cold_wet_flat/a3f34886,event/a2c9d6b0,HOSTS,0.8
place_near_the_low_church_wall/58f465c2,event/44f2277b,HOSTS,0.8
place_near_the_low_church_wall/2493eccf,event/a51f0f29,HOSTS,0.8
place_among_the_graves_in_the_churchyard/ecfa1206,event/372a1c59,HOSTS,0.8
place_low_church_wall/f12bd6de,event/0d183420,HOSTS,0.8
place_low_church_wall/b59f5c31,event/49c15961,HOSTS,0.8
place_towards_home/7f56ef35,event/60bae95e,HOSTS,0.8
"place_towards_the_river,_on_the_marshes/7480d68d",event/1ce99c7f,HOSTS,0.8
place_the_marshes/c2796d4f,event/b875c8ad,HOSTS,0.8
place_edge_of_the_river/42e1fc0f,event/d814aa47,HOSTS,0.8
place_gibbet_(imagined)/f2335b05,event/36c8e895,HOSTS,0.8
place_field_with_cattle_(outdoors)/5eb603b0,event/5325194c,HOSTS,0.8
place_field_with_cattle_(outdoors)/c56276a5,event/1724b172,HOSTS,0.8
